tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Bad Gastein,I,2015-07-20,Clay,R32,3,Johanna Larsson,Stefanie Voegele,6-2 6-2,46,112,1064,514
Bad Gastein,I,2015-07-20,Clay,R32,3,Polona Hercog,Timea Babos,6-4 6-2,78,82,765,726
Bad Gastein,I,2015-07-20,Clay,R32,3,Lucie Hradecka,Lara Arruabarrena,6-4 6-1,55,75,975,786
Bad Gastein,I,2015-07-20,Clay,R32,3,Anna Karolina Schmiedlova,Patricia Mayr Achleitner,3-6 6-2 6-0,44,205,1161,238
Bad Gastein,I,2015-07-20,Clay,R32,3,Cristina Andreea Mitu,Barbara Haas,6-1 6-7(5) 7-6(5),72,307,800,134
Bad Gastein,I,2015-07-20,Clay,R32,3,Annika Beck,Teliana Pereira,5-2 RET,77,80,770,755
Bad Gastein,I,2015-07-20,Clay,R32,3,Denisa Allertova,Carina Witthoeft,3-6 7-6(5) 6-4,81,51,728,1005
Bad Gastein,I,2015-07-20,Clay,R32,3,Danka Kovinic,Katerina Siniakova,6-4 6-4,86,68,708,843
Bad Gastein,I,2015-07-20,Clay,R32,3,Richel Hogenkamp,Petra Martic,6-4 6-3,121,139,478,375
Bad Gastein,I,2015-07-20,Clay,R32,3,Klara Koukalova,Anna Lena Friedsam,1-6 0-4 RET,100,73,595,799
Bad Gastein,I,2015-07-20,Clay,R32,3,Samantha Stosur,Anastasija Sevastova,6-4 4-6 6-1,23,201,2020,245
Bad Gastein,I,2015-07-20,Clay,R16,3,Sara Errani,Maryna Zanevska,6-2 4-6 7-5,19,133,2270,414
Bad Gastein,I,2015-07-20,Clay,R16,3,Daria Kasatkina,Julia Goerges,3-6 6-4 6-3,151,57,337,962
Bad Gastein,I,2015-07-20,Clay,R16,3,Karin Knapp,Johanna Larsson,6-3 6-3,43,46,1175,1064
Bad Gastein,I,2015-07-20,Clay,R16,3,Polona Hercog,Lucie Hradecka,6-3 6-2,78,55,765,975
Bad Gastein,I,2015-07-20,Clay,R16,3,Anna Karolina Schmiedlova,Cristina Andreea Mitu,6-1 0-0 RET,44,72,1161,800
Bad Gastein,I,2015-07-20,Clay,R16,3,Annika Beck,Denisa Allertova,6-2 6-3,77,81,770,728
Bad Gastein,I,2015-07-20,Clay,R16,3,Danka Kovinic,Richel Hogenkamp,6-3 6-1,86,121,708,478
Bad Gastein,I,2015-07-20,Clay,R16,3,Samantha Stosur,Klara Koukalova,6-1 6-0,23,100,2020,595
Bad Gastein,I,2015-07-20,Clay,QF,3,Sara Errani,Daria Kasatkina,6-3 3-6 6-2,19,151,2270,337
Bad Gastein,I,2015-07-20,Clay,QF,3,Karin Knapp,Polona Hercog,7-6(5) 7-5,43,78,1175,765
Bad Gastein,I,2015-07-20,Clay,QF,3,Anna Karolina Schmiedlova,Annika Beck,6-2 6-3,44,77,1161,770
Bad Gastein,I,2015-07-20,Clay,QF,3,Samantha Stosur,Danka Kovinic,6-3 6-2,23,86,2020,708
Bad Gastein,I,2015-07-20,Clay,SF,3,Karin Knapp,Sara Errani,7-6(4) 4-6 7-5,43,19,1175,2270
Bad Gastein,I,2015-07-20,Clay,SF,3,Samantha Stosur,Anna Karolina Schmiedlova,6-1 7-5,23,44,2020,1161
Bad Gastein,I,2015-07-20,Clay,F,3,Samantha Stosur,Karin Knapp,3-6 7-6(3) 6-6,23,43,2020,1175
Linz,I,2015-10-12,Hard,R32,3,Cristina Andreea Mitu,Lucie Safarova,6-3 6-4,95,7,659,3405
