tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Steffi Graf,Kimberly Po Messerli,6-1 2-0 RET,1,40,409,36
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Nicole Bradtke,Clare Wood,7-5 6-4,27,87,48,17
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Pam Shriver,Laurence Courtois,2-6 6-1 6-4,46,111,32,13
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Barbara Rittner,Federica Bonsignori,6-0 6-0,33,103,42,14
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Sandrine Testud,Marzia Grossi,6-1 6-3,115,100,12,14
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Lisa Raymond,Miriam Oremans,6-2 2-6 6-4,60,32,26,43
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Mana Endo,Dominique Monami,6-4 6-3,36,54,40,28
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Helena Sukova,Jenny Byrne,6-7(5) 7-6(7) 6-2,15,144,87,10
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Lindsay Davenport,Patricia Hy Boulais,3-6 6-2 7-5,19,41,74,36
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Wiltrud Probst,Petra Langrova,7-6(6) 5-7 6-4,93,105,16,14
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Elena Makarova,Sandra Wasserman,6-4 6-3,131,99,11,14
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Rene Simpson,Nicole Pratt,6-3 6-0,98,187,14,6
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Nadin Ercegovic,Robin White,4-6 6-3 7-5,123,122,12,12
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Caroline Kuhlman,Karin Kschwendt,6-4 6-1,85,83,17,18
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Ines Gorrochategui,Kristin Godridge,6-4 6-3,55,174,28,7
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Mary Joe Fernandez,Elly Hakami,6-4 6-3,5,417,146,1
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Conchita Martinez,Natalia Zvereva,5-7 6-4 6-3,4,20,185,73
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Patty Fendick,Tina Krizan,6-4 6-4,23,,55,
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Amy Frazier,Liz Smylie,6-1 2-6 6-2,48,127,31,11
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Radka Bobkova,Christina Papadaki,6-1 6-3,58,125,27,11
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Kristine Kunce,Janette Husarova,3-6 7-6(3) 7-5,90,80,16,18
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Marketa Kochta,Joannette Kruger,6-2 4-6 7-5,84,120,17,12
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Chanda Rubin,Katerina Maleeva,6-4 6-3,62,21,25,59
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Amanda Coetzer,Petra Begerow,6-1 6-3,18,112,79,13
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Kimiko Date Krumm,Kathy Rinaldi Stunkel,6-1 6-1,9,82,117,18
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Meredith Mcgrath,Larisa Savchenko,3-6 6-4 6-4,70,35,21,40
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Debbie Graham,Rennae Stubbs,3-6 7-5 6-0,66,181,22,7
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Rachel Mcquillan,Petra Schwarz,6-1 6-3,86,119,17,12
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Kristie Boogert,Manon Bollegraf,6-3 6-3,94,170,16,8
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Ginger Helgeson,Veronika Martinek,6-3 6-2,49,134,30,10
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Julie Halard Decugis,Kerry Anne Guse,6-0 6-2,29,,46,
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Anke Huber,Leila Meskhi,6-1 6-3,10,31,108,43
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Jana Novotna,Fang Li,6-1 6-3,7,140,145,10
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Helen Kelesi,Silvia Farina Elia,6-1 6-1,50,79,30,18
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Christina Singer,Irina Spirlea,6-2 6-4,78,63,19,25
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Jane Taylor,Caroline Vis,6-2 6-7(4) 6-4,185,,6,
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Gigi Fernandez,Naoko Kijimuta,6-1 6-4,52,,29,
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Yone Kamio,Lisa Mcshea,6-1 6-3,107,320,13,2
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Emanuela Zardo,Katarina Studenikova,6-4 7-5,74,73,19,20
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Yayuk Basuki,Nathalie Tauziat,6-4 7-6(7),43,17,35,79
Australian Open,Grand Slam,1994-01-17,Hard,R128,3,Mary Pierce,Natalia Baudone,6-2 6-1,13,102,93,14
