tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Fed Cup WG R2: NED vs ITA,D,1981-11-09,Clay,RR,3,Marianne Van Der Torre,Sabina Simmonds,4-6 6-1 6-1,,,,
Fed Cup WG R2: NED vs ITA,D,1981-11-09,Clay,RR,3,Marcella Mesker,Barbara Rossi,7-6 6-2,,,,
Fed Cup WG R2: GBR vs FRA,D,1981-11-09,Clay,RR,3,Virginia Wade,Catherine Tanvier,6-2 6-3,,,,
Fed Cup WG R2: GBR vs FRA,D,1981-11-09,Clay,RR,3,Sue Barker,Corinne Vanier,4-6 6-2 10-8,,,,
Fed Cup WG R1: CAN vs FRA,D,1981-11-09,Clay,RR,3,Catherine Tanvier,Karen Dewis,6-3 6-4,,,,
Fed Cup WG R1: CAN vs FRA,D,1981-11-09,Clay,RR,3,Corinne Vanier,Nina Bland,6-4 6-7 7-5,,,,
Fed Cup WG R1: ITA vs YUG,D,1981-11-09,Clay,RR,3,Sabina Simmonds,Renata Sasak,7-6 6-1,,,,
Fed Cup WG R1: ITA vs YUG,D,1981-11-09,Clay,RR,3,Mima Jausovec,Barbara Rossi,6-0 6-3,,,,
Fed Cup WG ConR: TCH vs ITA,D,1981-11-09,Clay,RR,3,Helena Sukova,Sabina Simmonds,2-6 6-0 6-3,,,,
Fed Cup WG ConR: TCH vs ITA,D,1981-11-09,Clay,RR,3,Hana Mandlikova,Barbara Rossi,4-6 6-4 6-4,,,,
Fed Cup WG ConR: PHI vs BRA,D,1981-11-09,Clay,RR,3,Claudia Monteiro,Gladys Imperial,6-1 6-0,,,,
Fed Cup WG ConR: PHI vs BRA,D,1981-11-09,Clay,RR,3,Patricia Medrado,Dyan Castillejo,6-1 6-3,,,,
Fed Cup WG SF: AUS vs GBR,D,1981-11-09,Clay,RR,3,Dianne Fromholtz,Virginia Wade,6-3 6-2,,,,
Fed Cup WG SF: AUS vs GBR,D,1981-11-09,Clay,RR,3,Sue Barker,Wendy Turnbull,7-6 3-6 6-2,,,,
Fed Cup WG R2: ISR vs ROU,D,1981-11-09,Clay,RR,3,Lucia Romanov,Orly Bialistozky,6-3 6-2,,,,
Fed Cup WG R2: ISR vs ROU,D,1981-11-09,Clay,RR,3,Virginia Ruzici,Rafeket Binyamini,6-1 6-2,,,,
Fed Cup WG R2: CHN vs AUS,D,1981-11-09,Clay,RR,3,Dianne Fromholtz,Li Qiao Yu,6-4 6-2,,,,
Fed Cup WG R2: CHN vs AUS,D,1981-11-09,Clay,RR,3,Wendy Turnbull,Ping Sr Wang,7-5 6-4,,,,
Fed Cup WG ConR: JPN vs IRL,D,1981-11-09,Clay,RR,3,Masako Yanagi,Caitriona Ruane,6-1 6-1,,,,
Fed Cup WG ConR: JPN vs IRL,D,1981-11-09,Clay,RR,3,Kiyoko Nomura,Maria Bolster,6-3 7-5,,,,
Fed Cup WG ConR: TCH vs KOR,D,1981-11-09,Clay,RR,3,Soo Ok Kim,Katerina Bohmova,6-3 2-6 6-3,,,,
Fed Cup WG ConR: TCH vs KOR,D,1981-11-09,Clay,RR,3,Helena Sukova,Duk Hee Lee,6-2 7-5,,,,
Fed Cup WG ConR: TPE vs YUG,D,1981-11-09,Clay,RR,5,Sabrina Goles,Hsiu Tsuan Wen,6-3 3-0 RET,,,,
Fed Cup WG ConR: TPE vs YUG,D,1981-11-09,Clay,RR,3,Renata Sasak,Chiu Mei Ho,6-1 6-2,,,,
Fed Cup WG ConR: BEL vs ESP,D,1981-11-09,Clay,RR,3,Ann Gabriel,Maria Victoria Baldovinos Cibeira,6-1 6-2,,,,
Fed Cup WG ConR: BEL vs ESP,D,1981-11-09,Clay,RR,3,Carmen Perea Alcala,Marion De Witte,6-0 6-4,,,,
Fed Cup WG ConR: KOR vs MEX,D,1981-11-09,Clay,RR,3,Soo Ok Kim,Maluca Llamas,6-2 6-2,,,,
Fed Cup WG ConR: KOR vs MEX,D,1981-11-09,Clay,RR,3,Duk Hee Lee,Heliane Steden,6-2 4-6 6-1,,,,
Fed Cup WG ConR: YUG vs BRA,D,1981-11-09,Clay,RR,3,Claudia Monteiro,Sabrina Goles,6-2 6-7 6-2,,,,
Fed Cup WG ConR: YUG vs BRA,D,1981-11-09,Clay,RR,3,Patricia Medrado,Renata Sasak,6-2 6-3,,,,
Fed Cup WG QF: NED vs AUS,D,1981-11-09,Clay,RR,3,Dianne Fromholtz,Marianne Van Der Torre,6-4 6-3,,,,
Fed Cup WG QF: NED vs AUS,D,1981-11-09,Clay,RR,3,Wendy Turnbull,Marcella Mesker,7-6 7-6,,,,
Fed Cup WG ConR: BEL vs CAN,D,1981-11-09,Clay,RR,3,Ann Gabriel,Angela Walker,6-4 6-2,,,,
Fed Cup WG ConR: BEL vs CAN,D,1981-11-09,Clay,RR,3,Marion De Witte,Nina Bland,6-0 6-3,,,,
Fed Cup WG ConR: TCH vs BRA,D,1981-11-09,Clay,RR,3,Helena Sukova,Claudia Monteiro,6-3 6-1,,,,
Fed Cup WG ConR: TCH vs BRA,D,1981-11-09,Clay,RR,3,Hana Mandlikova,Patricia Medrado,7-5 6-3,,,,
Fed Cup WG R1: SWE vs TCH,D,1981-11-09,Clay,RR,3,Renata Tomanova,Mimi Wikstedt,6-2 6-4,,,,
Fed Cup WG R1: SWE vs TCH,D,1981-11-09,Clay,RR,3,Hana Mandlikova,Elisabeth Ekblom,6-2 6-3,,,,
Fed Cup WG SF: USA vs SUI,D,1981-11-09,Clay,RR,3,Andrea Jaeger,Claudia Pasquale,6-2 6-1,,,,
Fed Cup WG SF: USA vs SUI,D,1981-11-09,Clay,RR,3,Chris Evert,Petra Delhees Jauch,6-2 6-2,,,,
Fed Cup WG ConR: ISR vs BEL,D,1981-11-09,Clay,RR,3,Ann Gabriel,Orly Bialistozky,6-1 6-0,,,,
Fed Cup WG ConR: ISR vs BEL,D,1981-11-09,Clay,RR,3,Marion De Witte,Rafeket Binyamini,2-6 6-1 6-2,,,,
Fed Cup WG ConR: DEN vs SWE,D,1981-11-09,Clay,RR,3,Catarina Lindqvist Ryan,Tine Scheuer Larsen,6-4 6-1,,,,
Fed Cup WG ConR: DEN vs SWE,D,1981-11-09,Clay,RR,3,Anne Mette Sorensen,Elisabeth Ekblom,6-4 7-5,,,,
Fed Cup WG R1: URS vs DEN,D,1981-11-09,Clay,RR,3,Julia Apostoli,Tine Scheuer Larsen,6-4 6-3,,,,
Fed Cup WG R1: URS vs DEN,D,1981-11-09,Clay,RR,3,Elena Eliseenko,Anne Mette Sorensen,7-5 6-2,,,,
Fed Cup WG R1: INA vs ISR,D,1981-11-09,Clay,RR,3,Orly Bialistozky,Suzanna Anggarkusuma,6-0 7-5,,,,
Fed Cup WG R1: INA vs ISR,D,1981-11-09,Clay,RR,3,Rafeket Binyamini,Yolanda Sumarno,7-5 6-1,,,,
Fed Cup WG ConR: TCH vs HUN,D,1981-11-09,Clay,RR,3,Katerina Bohmova,Csilla Cserepy,6-4 6-3,,,,
Fed Cup WG ConR: TCH vs HUN,D,1981-11-09,Clay,RR,3,Helena Sukova,Eva Rozsavolgyi,6-4 6-2,,,,
Fed Cup WG R1: HUN vs ROU,D,1981-11-09,Clay,RR,5,Lucia Romanov,Andrea Temesvari,2-6 5-2 RET,,,,
Fed Cup WG R1: HUN vs ROU,D,1981-11-09,Clay,RR,3,Virginia Ruzici,Eva Rozsavolgyi,6-1 6-0,,,,
Fed Cup WG ConR: INA vs HUN,D,1981-11-09,Clay,RR,3,Csilla Cserepy,Suzanna Anggarkusuma,6-4 3-6 6-2,,,,
Fed Cup WG ConR: INA vs HUN,D,1981-11-09,Clay,RR,3,Eva Rozsavolgyi,Yolanda Sumarno,6-3 6-3,,,,
Fed Cup WG ConR: HKG vs YUG,D,1981-11-09,Clay,RR,3,Sabrina Goles,Nancy Spelman,6-3 6-3,,,,
Fed Cup WG ConR: HKG vs YUG,D,1981-11-09,Clay,RR,3,Renata Sasak,Patricia Hy Boulais,6-1 6-2,,,,
Fed Cup WG R1: BRA vs IRL,D,1981-11-09,Clay,RR,3,Claudia Monteiro,Rhona Howett,6-0 6-3,,,,
Fed Cup WG R1: BRA vs IRL,D,1981-11-09,Clay,RR,3,Patricia Medrado,Maria Bolster,6-1 6-0,,,,
