tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Albert Costa,Irakli Labadze,6-2 5-7 7-5,54,65,705,598
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Ivan Ljubicic,Tomas Berdych,6-4 6-4,29,38,1085,883
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Antony Dupuis,Agustin Calleri,6-4 6-4,96,56,436,685
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Guillermo Canas,Kristof Vliegen,5-7 7-5 6-1,16,112,1369,384
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Robin Soderling,Florian Mayer,6-3 7-6(2),34,35,965,961
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Alex Corretja,David Ferrer,7-5 6-1,86,42,471,824
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Tommy Haas,Xavier Malisse,6-4 6-1,26,49,1135,760
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Taylor Dent,Mikhail Youzhny,6-3 6-2,40,31,855,1065
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Luis Horna,Hicham Arazi,6-4 7-5,41,48,845,765
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Mardy Fish,Mario Ancic,0-6 6-4 6-4,30,28,1070,1111
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Stefan Koubek,Sjeng Schalken,6-4 6-4,92,55,442,705
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Feliciano Lopez,Ivo Karlovic,6-4 6-7(10) 7-6(5),27,64,1120,604
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Robby Ginepri,Juan Luis Tati Rascon,6-1 6-4,60,484,635,45
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Fernando Verdasco,Jonas Bjorkman,6-1 6-2,39,51,858,740
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Rafael Nadal,Davide Sanguinetti,6-2 6-1,50,75,755,521
Madrid Masters,Masters 1000,2004-10-18,Hard,R64,3,Max Mirnyi,David Sanchez,6-3 7-6(3),76,74,520,538
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Tim Henman,Albert Costa,6-4 6-2,5,54,2720,705
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Ivan Ljubicic,Rainer Schuettler,6-3 6-0,29,17,1085,1310
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Antony Dupuis,Juan Ignacio Chela,7-6(4) 6-3,96,24,436,1155
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Joachim Johansson,Guillermo Canas,7-6(3) 7-5,11,16,1505,1369
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,David Nalbandian,Robin Soderling,7-6(5) 6-3,10,34,1700,965
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Paradorn Srichaphan,Alex Corretja,7-6(5) 6-3,25,86,1155,471
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Tommy Haas,Jiri Novak,6-1 6-4,26,21,1135,1260
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Taylor Dent,Nicolas Massu,6-3 3-6 6-3,40,18,855,1305
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Luis Horna,Juan Carlos Ferrero,6-3 6-1,41,33,845,1030
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Andrei Pavel,Mardy Fish,6-1 3-6 7-6(2),15,30,1399,1070
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Stefan Koubek,Fernando Gonzalez,6-1 3-6 7-6(5),92,20,442,1280
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Marat Safin,Feliciano Lopez,7-5 6-7(5) 6-3,9,27,1840,1120
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Tommy Robredo,Robby Ginepri,6-4 3-6 6-3,13,60,1450,635
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Fernando Verdasco,Dominik Hrbaty,6-4 7-6(4),39,12,858,1463
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Vincent Spadea,Rafael Nadal,6-4 4-6 6-3,23,50,1200,755
Madrid Masters,Masters 1000,2004-10-18,Hard,R32,3,Andre Agassi,Max Mirnyi,7-6(5) 6-3,7,76,2140,520
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,Ivan Ljubicic,Tim Henman,6-4 4-6 6-2,29,5,1085,2720
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,Joachim Johansson,Antony Dupuis,6-1 7-6(6),11,96,1505,436
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,David Nalbandian,Paradorn Srichaphan,6-3 6-1,10,25,1700,1155
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,Taylor Dent,Tommy Haas,7-6(3) 6-2,40,26,855,1135
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,Luis Horna,Andrei Pavel,7-5 6-4,41,15,845,1399
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,Marat Safin,Stefan Koubek,6-3 6-3,9,92,1840,442
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,Tommy Robredo,Fernando Verdasco,2-6 6-4 6-3,13,39,1450,858
Madrid Masters,Masters 1000,2004-10-18,Hard,R16,3,Andre Agassi,Vincent Spadea,6-1 6-3,7,23,2140,1200
Madrid Masters,Masters 1000,2004-10-18,Hard,QF,3,Ivan Ljubicic,Joachim Johansson,7-6(2) 6-7(1) 7-6(3),29,11,1085,1505
Madrid Masters,Masters 1000,2004-10-18,Hard,QF,3,David Nalbandian,Taylor Dent,7-6(4) 6-3,10,40,1700,855
Madrid Masters,Masters 1000,2004-10-18,Hard,QF,3,Marat Safin,Luis Horna,6-4 6-4,9,41,1840,845
Madrid Masters,Masters 1000,2004-10-18,Hard,QF,3,Andre Agassi,Tommy Robredo,6-7(3) 6-3 6-2,7,13,2140,1450
Madrid Masters,Masters 1000,2004-10-18,Hard,SF,3,David Nalbandian,Ivan Ljubicic,6-4 6-4,10,29,1700,1085
Madrid Masters,Masters 1000,2004-10-18,Hard,SF,3,Marat Safin,Andre Agassi,6-3 7-6(4),9,7,1840,2140
Madrid Masters,Masters 1000,2004-10-18,Hard,F,5,Marat Safin,David Nalbandian,6-2 6-4 6-3,9,10,1840,1700
Bangkok,A,2004-09-27,Hard,R32,3,Roger Federer,Nicolas Thomann,6-4 7-6(4),1,507,6760,39
Bangkok,A,2004-09-27,Hard,R32,3,Ivo Heuberger,Attila Savolt,6-4 6-1,129,592,329,29
Bangkok,A,2004-09-27,Hard,R32,3,Paul Baccanello,Marc Rosset,7-6(2) 1-6 7-6(4),362,108,78,382
