tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Jimmy Connors,Buster C Mottram,6-3 6-2,1,43,,
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Cliff Drysdale,Tom Okker,6-1 7-5,26,23,,
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Sandy Mayer,Jan Kodes,6-2 6-2,74,19,,
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Eddie Dibbs,Manuel Orantes,7-6(3) 1-6 6-1,8,4,,
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Vitas Gerulaitis,Harold Solomon,6-1 3-6 6-4,18,9,,
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Raymond Moore,Billy Martin,6-3 6-3,39,62,,
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Bill Scanlon,Gene Mayer,6-1 6-7(6) 6-2,52,49,,
Birmingham WCT,A,1977-01-12,Carpet,R16,3,Ilie Nastase,Wojtek Fibak,6-3 6-2,3,14,,
Birmingham WCT,A,1977-01-12,Carpet,QF,3,Jimmy Connors,Cliff Drysdale,6-4 6-2,1,26,,
Birmingham WCT,A,1977-01-12,Carpet,QF,3,Eddie Dibbs,Sandy Mayer,6-4 6-3,8,74,,
Birmingham WCT,A,1977-01-12,Carpet,QF,3,Raymond Moore,Vitas Gerulaitis,6-4 4-6 7-6(3),39,18,,
Birmingham WCT,A,1977-01-12,Carpet,QF,3,Bill Scanlon,Ilie Nastase,7-6(4) 6-4,52,3,,
Birmingham WCT,A,1977-01-12,Carpet,SF,3,Jimmy Connors,Eddie Dibbs,6-4 6-3,1,8,,
Birmingham WCT,A,1977-01-12,Carpet,SF,3,Bill Scanlon,Raymond Moore,6-7(3) 6-4 7-5,52,39,,
Birmingham WCT,A,1977-01-12,Carpet,F,3,Jimmy Connors,Bill Scanlon,6-3 6-3,1,52,,
Pepsi Grand Slam,A,1977-07-11,Clay,SF,3,Bjorn Borg,Adriano Panatta,6-2 4-6 7-5,2,18,,
Pepsi Grand Slam,A,1977-07-11,Clay,SF,3,Jimmy Connors,Manuel Orantes,5-5 RET,1,6,,
Pepsi Grand Slam,A,1977-07-11,Clay,F,3,Bjorn Borg,Jimmy Connors,6-4 5-7 6-3,2,1,,
Bombay,A,1977-11-28,Clay,R32,3,Werner Zirngibl,Ismail El Shafei,6-3 6-3,,93,,
Bombay,A,1977-11-28,Clay,R32,3,Roger Taylor,Jasjit Singh,6-3 6-7 6-2,99,,,
Bombay,A,1977-11-28,Clay,R32,3,Louk Sanders,Jay Royappa,6-3 6-3,,,,
Bombay,A,1977-11-28,Clay,R32,3,Chiradip Mukerjea,Steve Docherty,5-7 6-3 7-6,,,,
Bombay,A,1977-11-28,Clay,R32,3,Terry Moor,Ashok Amritraj,6-4 7-6,58,,,
Bombay,A,1977-11-28,Clay,R32,3,Richard Lewis,Doug Crawford,6-3 7-5,,,,
Bombay,A,1977-11-28,Clay,R32,3,Marcello Lara,James Chico Hagey,6-4 7-5,89,,,
Bombay,A,1977-11-28,Clay,R32,3,Greg Halder,Alvin Gardiner,6-0 6-4,,,,
Bombay,A,1977-11-28,Clay,R32,3,Tom Gullikson,Sashi Menon,7-6 7-6,68,,,
Bombay,A,1977-11-28,Clay,R32,3,Eric Friedler,Rod Frawley,4-6 6-3 6-3,,,,
Bombay,A,1977-11-28,Clay,R32,3,Christophe Freyss,Jean Francois Caujolle,4-6 6-3 6-3,,66,,
Bombay,A,1977-11-28,Clay,R32,3,John Feaver,Bob Carmichael,6-1 6-3,,,,
Bombay,A,1977-11-28,Clay,R32,3,Mike Cahill,Rick Fagel,6-1 6-1,94,67,,
Bombay,A,1977-11-28,Clay,R32,3,Anand Amritraj,Ramesh Krishnan,6-4 6-4,,,,
Bombay,A,1977-11-28,Clay,R32,3,Vijay Amritraj,John Whitlinger,6-1 6-4,59,,,
Bombay,A,1977-11-28,Clay,R32,3,Tim Gullikson,Pat Dupre,6-3 6-1,34,73,,
Bombay,A,1977-11-28,Clay,R16,3,Terry Moor,Chiradip Mukerjea,6-3 6-3,58,,,
Bombay,A,1977-11-28,Clay,R16,3,Richard Lewis,Werner Zirngibl,1-6 6-4 7-5,,,,
Bombay,A,1977-11-28,Clay,R16,3,Tom Gullikson,Roger Taylor,6-1 7-5,68,99,,
Bombay,A,1977-11-28,Clay,R16,3,Christophe Freyss,Eric Friedler,6-1 6-3,,,,
Bombay,A,1977-11-28,Clay,R16,3,John Feaver,Marcello Lara,7-5 4-6 6-0,,89,,
Bombay,A,1977-11-28,Clay,R16,3,Mike Cahill,Greg Halder,7-5 7-6,94,,,
Bombay,A,1977-11-28,Clay,R16,3,Vijay Amritraj,Louk Sanders,6-7 6-4 6-3,59,,,
Bombay,A,1977-11-28,Clay,R16,3,Anand Amritraj,Tim Gullikson,6-2 4-6 7-6,,34,,
Bombay,A,1977-11-28,Clay,QF,3,Terry Moor,Richard Lewis,7-6 6-4,58,,,
Bombay,A,1977-11-28,Clay,QF,3,Tom Gullikson,Anand Amritraj,1-6 7-6 6-1,68,,,
Bombay,A,1977-11-28,Clay,QF,3,Christophe Freyss,Mike Cahill,7-5 7-6,,94,,
Bombay,A,1977-11-28,Clay,QF,3,Vijay Amritraj,John Feaver,6-4 6-2,59,,,
Bombay,A,1977-11-28,Clay,SF,3,Terry Moor,Tom Gullikson,6-4 7-6,58,68,,
