tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Brisbane,A,2011-01-02,Hard,R32,3,Robin Soderling,Ryan Harrison,6-2 6-4,5,173,5580,309
Brisbane,A,2011-01-02,Hard,R32,3,Michael Berrer,Dudi Sela,1-6 7-6(3) 6-2,58,75,835,643
Brisbane,A,2011-01-02,Hard,R32,3,Matthew Ebden,John Millman,4-6 6-2 6-4,196,204,263,243
Brisbane,A,2011-01-02,Hard,R32,3,Denis Istomin,Thiemo De Bakker,7-6(5) 6-4,40,43,1031,975
Brisbane,A,2011-01-02,Hard,R32,3,Mardy Fish,Adrian Mannarino,6-1 6-4,16,83,1991,600
Brisbane,A,2011-01-02,Hard,R32,3,Radek Stepanek,Tobias Kamke,5-7 6-1 6-4,62,67,795,724
Brisbane,A,2011-01-02,Hard,R32,3,Ricardas Berankis,Arnaud Clement,6-4 6-3,87,78,587,627
Brisbane,A,2011-01-02,Hard,R32,3,Florian Mayer,Bernard Tomic,6-2 6-2,37,208,1128,239
Brisbane,A,2011-01-02,Hard,R32,3,Feliciano Lopez,Philipp Petzschner,6-4 7-6(11),32,57,1300,839
Brisbane,A,2011-01-02,Hard,R32,3,Kevin Anderson,Peter Luczak,6-4 6-4,61,137,813,400
Brisbane,A,2011-01-02,Hard,R32,3,Santiago Giraldo,Gilles Simon,6-2 6-3,64,41,785,1005
Brisbane,A,2011-01-02,Hard,R32,3,Benjamin Becker,Fernando Verdasco,6-1 6-7(2) 6-3,53,9,877,3240
Brisbane,A,2011-01-02,Hard,R32,3,Marcos Baghdatis,Florent Serra,3-6 7-5 6-4,20,69,1785,715
Brisbane,A,2011-01-02,Hard,R32,3,Lukasz Kubot,Daniel Brands,6-2 6-2,70,104,695,541
Brisbane,A,2011-01-02,Hard,R32,3,Alexandr Dolgopolov,Igor Andreev,6-4 6-2,48,79,940,622
Brisbane,A,2011-01-02,Hard,R32,3,Andy Roddick,Marinko Matosevic,6-3 6-2,8,138,3665,398
Brisbane,A,2011-01-02,Hard,R16,3,Robin Soderling,Michael Berrer,6-3 7-6(7),5,58,5580,835
Brisbane,A,2011-01-02,Hard,R16,3,Matthew Ebden,Denis Istomin,6-4 6-4,196,40,263,1031
Brisbane,A,2011-01-02,Hard,R16,3,Radek Stepanek,Mardy Fish,6-3 6-1,62,16,795,1991
Brisbane,A,2011-01-02,Hard,R16,3,Florian Mayer,Ricardas Berankis,6-4 4-6 6-4,37,87,1128,587
Brisbane,A,2011-01-02,Hard,R16,3,Kevin Anderson,Feliciano Lopez,6-3 6-1,61,32,813,1300
Brisbane,A,2011-01-02,Hard,R16,3,Santiago Giraldo,Benjamin Becker,6-3 6-4,64,53,785,877
Brisbane,A,2011-01-02,Hard,R16,3,Marcos Baghdatis,Lukasz Kubot,6-2 6-2,20,70,1785,695
Brisbane,A,2011-01-02,Hard,R16,3,Andy Roddick,Alexandr Dolgopolov,6-4 6-1,8,48,3665,940
Brisbane,A,2011-01-02,Hard,QF,3,Robin Soderling,Matthew Ebden,6-3 6-2,5,196,5580,263
Brisbane,A,2011-01-02,Hard,QF,3,Radek Stepanek,Florian Mayer,6-3 6-3,62,37,795,1128
Brisbane,A,2011-01-02,Hard,QF,3,Kevin Anderson,Santiago Giraldo,2-6 6-3 6-4,61,64,813,785
Brisbane,A,2011-01-02,Hard,QF,3,Andy Roddick,Marcos Baghdatis,6-2 6-3,8,20,3665,1785
Brisbane,A,2011-01-02,Hard,SF,3,Robin Soderling,Radek Stepanek,6-3 7-5,5,62,5580,795
