tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
United Cup,I,2024-01-01,Hard,F,3,Iga Swiatek,Angelique Kerber,6-3 6-0,1.0,,9505.0,
United Cup,I,2024-01-01,Hard,SF,3,Iga Swiatek,Caroline Garcia,4-6 6-1 6-1,1.0,20.0,9505.0,2330.0
United Cup,I,2024-01-01,Hard,SF,3,Angelique Kerber,Ajla Tomljanovic,4-6 6-2 7-6(7),,292.0,,246.0
United Cup,I,2024-01-01,Hard,QF,3,Iga Swiatek,Qinwen Zheng,6-2 6-3,1.0,14.0,9505.0,2770.0
United Cup,I,2024-01-01,Hard,QF,3,Caroline Garcia,Malene Helgo,6-2 6-7(6) 7-6(5),20.0,544.0,2330.0,89.0
United Cup,I,2024-01-01,Hard,QF,3,Ajla Tomljanovic,Natalija Stevanovic,6-1 6-1,292.0,184.0,246.0,417.0
United Cup,I,2024-01-01,Hard,QF,3,Maria Sakkari,Angelique Kerber,6-0 6-3,8.0,,3785.0,
United Cup,I,2024-01-01,Hard,RR,3,Iga Swiatek,Sara Sorribes Tormo,6-2 6-1,1.0,53.0,9505.0,1126.0
United Cup,I,2024-01-01,Hard,RR,3,Iga Swiatek,Beatriz Haddad Maia,6-2 6-2,1.0,11.0,9505.0,2940.0
United Cup,I,2024-01-01,Hard,RR,3,Beatriz Haddad Maia,Sara Sorribes Tormo,7-6(1) 6-2,11.0,53.0,2940.0,1126.0
United Cup,I,2024-01-01,Hard,RR,3,Maria Sakkari,Leylah Fernandez,7-6(2) 6-3,8.0,34.0,3785.0,1385.0
United Cup,I,2024-01-01,Hard,RR,3,Maria Sakkari,Daniela Seguel,6-0 6-1,8.0,671.0,3785.0,57.0
United Cup,I,2024-01-01,Hard,RR,3,Leylah Fernandez,Daniela Seguel,6-2 6-3,34.0,671.0,1385.0,57.0
United Cup,I,2024-01-01,Hard,RR,3,Katie Boulter,Jessica Pegula,5-7 6-4 6-4,57.0,5.0,1075.0,6180.0
United Cup,I,2024-01-01,Hard,RR,3,Jessica Pegula,Ajla Tomljanovic,7-6(6) 6-3,5.0,292.0,6180.0,246.0
United Cup,I,2024-01-01,Hard,RR,3,Katie Boulter,Ajla Tomljanovic,6-2 6-4,57.0,292.0,1075.0,246.0
United Cup,I,2024-01-01,Hard,RR,3,Caroline Garcia,Jasmine Paolini,6-4 5-7 6-4,20.0,29.0,2330.0,1530.0
United Cup,I,2024-01-01,Hard,RR,3,Caroline Garcia,Angelique Kerber,1-6 6-2 6-2,20.0,,2330.0,
United Cup,I,2024-01-01,Hard,RR,3,Jasmine Paolini,Angelique Kerber,6-4 7-5,29.0,,1530.0,
United Cup,I,2024-01-01,Hard,RR,3,Qinwen Zheng,Marketa Vondrousova,6-1 2-6 6-1,14.0,7.0,2770.0,4046.0
United Cup,I,2024-01-01,Hard,RR,3,Marketa Vondrousova,Olga Danilovic,6-1 3-6 6-3,7.0,121.0,4046.0,627.0
United Cup,I,2024-01-01,Hard,RR,3,Qinwen Zheng,Olga Danilovic,6-4 6-2,14.0,121.0,2770.0,627.0
United Cup,I,2024-01-01,Hard,RR,3,Donna Vekic,Arantxa Rus,6-2 3-6 6-1,24.0,51.0,1905.0,1149.0
United Cup,I,2024-01-01,Hard,RR,3,Donna Vekic,Malene Helgo,7-5 3-6 6-3,24.0,544.0,1905.0,89.0
United Cup,I,2024-01-01,Hard,RR,3,Arantxa Rus,Malene Helgo,7-6(4) 6-1,51.0,544.0,1149.0,89.0
Brisbane,P,2024-01-01,Hard,F,3,Elena Rybakina,Aryna Sabalenka,6-0 6-3,4.0,2.0,6366.0,9050.0
Brisbane,P,2024-01-01,Hard,SF,3,Aryna Sabalenka,Victoria Azarenka,6-2 6-4,2.0,23.0,9050.0,1916.0
Brisbane,P,2024-01-01,Hard,SF,3,Elena Rybakina,Linda Noskova,6-3 6-2,4.0,40.0,6366.0,1278.0
Brisbane,P,2024-01-01,Hard,QF,3,Aryna Sabalenka,Daria Kasatkina,6-1 6-4,2.0,18.0,9050.0,2715.0
Brisbane,P,2024-01-01,Hard,QF,3,Victoria Azarenka,Jelena Ostapenko,6-3 3-6 7-5,23.0,12.0,1916.0,2830.0
Brisbane,P,2024-01-01,Hard,QF,3,Linda Noskova,Mirra Andreeva,7-5 6-3,40.0,58.0,1278.0,1060.0
Brisbane,P,2024-01-01,Hard,QF,3,Elena Rybakina,Anastasia Potapova,6-1 RET,4.0,28.0,6366.0,1611.0
Brisbane,P,2024-01-01,Hard,R16,3,Aryna Sabalenka,Lin Zhu,6-1 6-0,2.0,33.0,9050.0,1420.0
Brisbane,P,2024-01-01,Hard,R16,3,Daria Kasatkina,Magda Linette,6-4 6-2,18.0,22.0,2715.0,1921.0
Brisbane,P,2024-01-01,Hard,R16,3,Jelena Ostapenko,Karolina Pliskova,6-2 4-6 6-3,12.0,39.0,2830.0,1287.0
Brisbane,P,2024-01-01,Hard,R16,3,Victoria Azarenka,Clara Burel,7-5 6-2,23.0,56.0,1916.0,1081.0
Brisbane,P,2024-01-01,Hard,R16,3,Linda Noskova,Julia Riera,6-1 6-7(4) 6-3,40.0,137.0,1278.0,563.0
Brisbane,P,2024-01-01,Hard,R16,3,Mirra Andreeva,Arina Rodionova,6-1 6-1,58.0,113.0,1060.0,677.0
Brisbane,P,2024-01-01,Hard,R16,3,Anastasia Potapova,Veronika Kudermetova,7-5 6-7(7) 6-4,28.0,16.0,1611.0,2720.0
Brisbane,P,2024-01-01,Hard,R16,3,Elena Rybakina,Elise Mertens,6-1 6-0,4.0,30.0,6366.0,1506.0
Brisbane,P,2024-01-01,Hard,R32,3,Aryna Sabalenka,Lucia Bronzetti,6-3 6-0,2.0,52.0,9050.0,1137.0
Brisbane,P,2024-01-01,Hard,R32,3,Lin Zhu,Danielle Collins,1-6 6-3 7-6(7),33.0,54.0,1420.0,1090.0
Brisbane,P,2024-01-01,Hard,R32,3,Magda Linette,Cristina Bucsa,6-3 7-5,22.0,61.0,1921.0,1023.0
Brisbane,P,2024-01-01,Hard,R32,3,Daria Kasatkina,Marta Kostyuk,6-3 6-4,18.0,38.0,2715.0,1316.0
Brisbane,P,2024-01-01,Hard,R32,3,Jelena Ostapenko,Camila Giorgi,6-1 6-4,12.0,55.0,2830.0,1089.0
Brisbane,P,2024-01-01,Hard,R32,3,Karolina Pliskova,Naomi Osaka,3-6 7-6(4) 6-4,39.0,,1287.0,
Brisbane,P,2024-01-01,Hard,R32,3,Clara Burel,Anhelina Kalinina,6-4 6-1,56.0,27.0,1081.0,1630.0
Brisbane,P,2024-01-01,Hard,R32,3,Victoria Azarenka,Anna Kalinskaya,6-1 7-6(8),23.0,80.0,1916.0,887.0
Brisbane,P,2024-01-01,Hard,R32,3,Julia Riera,Ekaterina Alexandrova,6-3 6-4,137.0,21.0,563.0,2075.0
Brisbane,P,2024-01-01,Hard,R32,3,Linda Noskova,Sorana Cirstea,6-4 4-6 6-4,40.0,26.0,1278.0,1800.0
Brisbane,P,2024-01-01,Hard,R32,3,Arina Rodionova,Sofia Kenin,7-5 7-6(7),113.0,37.0,677.0,1334.0
Brisbane,P,2024-01-01,Hard,R32,3,Mirra Andreeva,Liudmila Samsonova,6-2 6-1,58.0,15.0,1060.0,2760.0
Brisbane,P,2024-01-01,Hard,R32,3,Veronika Kudermetova,Anna Karolina Schmiedlova,6-2 6-3,16.0,73.0,2720.0,918.0
Brisbane,P,2024-01-01,Hard,R32,3,Anastasia Potapova,Daria Saville,6-4 3-6 6-4,28.0,209.0,1611.0,366.0
Brisbane,P,2024-01-01,Hard,R32,3,Elise Mertens,Sloane Stephens,2-6 6-1 6-3,30.0,44.0,1506.0,1200.0
Brisbane,P,2024-01-01,Hard,R32,3,Elena Rybakina,Olivia Gadecki,6-4 6-1,4.0,124.0,6366.0,607.0
Brisbane,P,2024-01-01,Hard,R64,3,Lucia Bronzetti,Ashlyn Krueger,6-4 7-5,52.0,78.0,1137.0,896.0
Brisbane,P,2024-01-01,Hard,R64,3,Danielle Collins,Hailey Baptiste,6-1 4-6 6-3,54.0,129.0,1090.0,583.0
Brisbane,P,2024-01-01,Hard,R64,3,Cristina Bucsa,Greet Minnen,5-7 6-3 6-1,61.0,64.0,1023.0,999.0
Brisbane,P,2024-01-01,Hard,R64,3,Marta Kostyuk,Ana Bogdan,4-6 6-3 6-3,38.0,66.0,1316.0,956.0
Brisbane,P,2024-01-01,Hard,R64,3,Camila Giorgi,Peyton Stearns,5-7 6-2 6-3,55.0,49.0,1089.0,1168.0
Brisbane,P,2024-01-01,Hard,R64,3,Naomi Osaka,Tamara Korpatsch,6-3 7-6(9),,83.0,,847.0
Brisbane,P,2024-01-01,Hard,R64,3,Clara Burel,Zeynep Sonmez,6-4 6-2,56.0,163.0,1081.0,478.0
Brisbane,P,2024-01-01,Hard,R64,3,Anna Kalinskaya,Bernarda Pera,6-2 6-1,80.0,69.0,887.0,943.0
Brisbane,P,2024-01-01,Hard,R64,3,Julia Riera,Viktoriya Tomova,6-2 6-4,137.0,75.0,563.0,906.0
Brisbane,P,2024-01-01,Hard,R64,3,Linda Noskova,Timea Babos,5-7 7-6(8) 7-6(2),40.0,192.0,1278.0,404.0
Brisbane,P,2024-01-01,Hard,R64,3,Arina Rodionova,Martina Trevisan,6-3 6-2,113.0,46.0,677.0,1189.0
Brisbane,P,2024-01-01,Hard,R64,3,Mirra Andreeva,Diana Shnaider,6-2 6-3,58.0,97.0,1060.0,785.0
Brisbane,P,2024-01-01,Hard,R64,3,Anna Karolina Schmiedlova,Caroline Dolehide,3-6 6-4 6-2,73.0,45.0,918.0,1193.0
Brisbane,P,2024-01-01,Hard,R64,3,Daria Saville,Dayana Yastremska,6-0 6-4,209.0,98.0,366.0,767.0
Brisbane,P,2024-01-01,Hard,R64,3,Sloane Stephens,Katerina Siniakova,7-5 6-3,44.0,50.0,1200.0,1162.0
Brisbane,P,2024-01-01,Hard,R64,3,Olivia Gadecki,Kimberly Birrell,4-6 6-0 6-4,124.0,115.0,607.0,671.0
Auckland,I,2024-01-01,Hard,F,3,Coco Gauff,Elina Svitolina,6-7(4) 6-3 6-3,3.0,25.0,6690.0,1809.0
Auckland,I,2024-01-01,Hard,SF,3,Coco Gauff,Emma Navarro,6-3 6-1,3.0,31.0,6690.0,1480.0
Auckland,I,2024-01-01,Hard,SF,3,Elina Svitolina,Xiyu Wang,2-6 6-4 6-3,25.0,71.0,1809.0,937.0
Auckland,I,2024-01-01,Hard,QF,3,Coco Gauff,Varvara Gracheva,6-1 6-1,3.0,42.0,6690.0,1248.0
Auckland,I,2024-01-01,Hard,QF,3,Emma Navarro,Petra Martic,6-4 6-3,31.0,41.0,1480.0,1264.0
Auckland,I,2024-01-01,Hard,QF,3,Xiyu Wang,Diane Parry,6-7(3) 6-3 6-4,71.0,76.0,937.0,904.0
Auckland,I,2024-01-01,Hard,QF,3,Elina Svitolina,Marie Bouzkova,6-0 6-3,25.0,36.0,1809.0,1353.0
