tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Brisbane,A,2024-01-01,Hard,F,3,Grigor Dimitrov,Holger Rune,7-6(5) 6-4,14,8,2570,3660
Brisbane,A,2024-01-01,Hard,SF,3,Holger Rune,Roman Safiullin,6-4 7-6(0),8,39,3660,1122
Brisbane,A,2024-01-01,Hard,SF,3,Grigor Dimitrov,Jordan Thompson,6-3 7-5,14,55,2570,902
Brisbane,A,2024-01-01,Hard,QF,3,Holger Rune,James Duckworth,6-2 7-6(6),8,116,3660,573
Brisbane,A,2024-01-01,Hard,QF,3,Roman Safiullin,Matteo Arnaldi,7-6(4) 6-2,39,44,1122,1021
Brisbane,A,2024-01-01,Hard,QF,3,Jordan Thompson,Rafael Nadal,5-7 7-6(6) 6-3,55,672,902,45
Brisbane,A,2024-01-01,Hard,QF,3,Grigor Dimitrov,Rinky Hijikata,6-1 6-4,14,71,2570,744
Brisbane,A,2024-01-01,Hard,R16,3,Holger Rune,Alexander Shevchenko,6-4 5-7 6-2,8,48,3660,947
Brisbane,A,2024-01-01,Hard,R16,3,James Duckworth,Yannick Hanfmann,4-6 6-1 7-6(2),116,51,573,914
Brisbane,A,2024-01-01,Hard,R16,3,Roman Safiullin,Alexei Popyrin,6-7(9) 6-4 7-6(3),39,40,1122,1084
Brisbane,A,2024-01-01,Hard,R16,3,Matteo Arnaldi,Lukas Klein,6-4 3-6 7-5,44,170,1021,359
Brisbane,A,2024-01-01,Hard,R16,3,Rafael Nadal,Jason Kubler,6-1 6-2,672,102,45,631
Brisbane,A,2024-01-01,Hard,R16,3,Jordan Thompson,Ugo Humbert,W/O,55,20,902,1765
Brisbane,A,2024-01-01,Hard,R16,3,Rinky Hijikata,Tomas Machac,5-7 6-2 7-6(4),71,78,744,722
Brisbane,A,2024-01-01,Hard,R16,3,Grigor Dimitrov,Daniel Altmaier,6-1 6-2,14,56,2570,891
Brisbane,A,2024-01-01,Hard,R32,3,Holger Rune,Max Purcell,4-6 6-4 6-2,8,45,3660,1012
Brisbane,A,2024-01-01,Hard,R32,3,Alexander Shevchenko,Luca Van Assche,6-3 6-2,48,90,947,687
Brisbane,A,2024-01-01,Hard,R32,3,James Duckworth,J J Wolf,6-3 6-4,116,53,573,910
Brisbane,A,2024-01-01,Hard,R32,3,Yannick Hanfmann,Sebastian Korda,7-5 6-4,51,24,914,1530
Brisbane,A,2024-01-01,Hard,R32,3,Roman Safiullin,Ben Shelton,6-3 6-7(5) 6-3,39,17,1122,2145
Brisbane,A,2024-01-01,Hard,R32,3,Alexei Popyrin,Christopher Oconnell,6-4 6-7(5) 7-6(4),40,68,1084,780
Brisbane,A,2024-01-01,Hard,R32,3,Matteo Arnaldi,Marton Fucsovics,6-7(5) 6-4 7-6(7),44,59,1021,882
Brisbane,A,2024-01-01,Hard,R32,3,Lukas Klein,Sebastian Baez,4-6 6-3 6-4,170,28,359,1435
Brisbane,A,2024-01-01,Hard,R32,3,Jason Kubler,Aslan Karatsev,6-4 6-7(4) 0-0 RET,102,35,631,1193
Brisbane,A,2024-01-01,Hard,R32,3,Rafael Nadal,Dominic Thiem,7-5 6-1,672,98,45,652
Brisbane,A,2024-01-01,Hard,R32,3,Jordan Thompson,Aleksandar Vukic,6-3 6-2,55,62,902,835
Brisbane,A,2024-01-01,Hard,R32,3,Ugo Humbert,Alex Michelsen,6-4 6-4,20,97,1765,653
Brisbane,A,2024-01-01,Hard,R32,3,Tomas Machac,Tomas Martin Etcheverry,6-7(5) 7-5 7-6(1),78,30,722,1375
Brisbane,A,2024-01-01,Hard,R32,3,Rinky Hijikata,Thanasi Kokkinakis,7-6(8) 6-2,71,65,744,802
Brisbane,A,2024-01-01,Hard,R32,3,Daniel Altmaier,Li Tu,7-6(5) 7-6(4),56,225,891,280
Brisbane,A,2024-01-01,Hard,R32,3,Grigor Dimitrov,Andy Murray,4-6 7-5 6-2,14,42,2570,1050
United Cup,A,2024-01-01,Hard,F,3,Alexander Zverev,Hubert Hurkacz,6-7(3) 7-6(6) 6-4,7,9,3985,3245
United Cup,A,2024-01-01,Hard,SF,3,Hubert Hurkacz,Adrian Mannarino,6-3 7-5,9,22,3245,1755
United Cup,A,2024-01-01,Hard,SF,3,Alex De Minaur,Alexander Zverev,5-7 6-3 6-4,12,7,2740,3985
United Cup,A,2024-01-01,Hard,QF,3,Hubert Hurkacz,Zhizhen Zhang,6-3 6-4,9,58,3245,885
United Cup,A,2024-01-01,Hard,QF,3,Casper Ruud,Adrian Mannarino,6-1 6-4,11,22,2825,1755
United Cup,A,2024-01-01,Hard,QF,3,Alex De Minaur,Novak Djokovic,6-4 6-4,12,1,2740,11245
United Cup,A,2024-01-01,Hard,QF,3,Alexander Zverev,Stefanos Tsitsipas,6-4 6-4,7,6,3985,4235
United Cup,A,2024-01-01,Hard,RR,3,Alejandro Davidovich Fokina,Hubert Hurkacz,3-6 6-3 6-4,26,9,1495,3245
United Cup,A,2024-01-01,Hard,RR,3,Hubert Hurkacz,Thiago Seyboth Wild,6-7(4) 6-2 6-3,9,79,3245,718
United Cup,A,2024-01-01,Hard,RR,3,Alejandro Davidovich Fokina,Thiago Seyboth Wild,6-4 6-0,26,79,1495,718
United Cup,A,2024-01-01,Hard,RR,3,Stefanos Tsitsipas,Steven Diez,6-2 6-3,6,314,4235,170
United Cup,A,2024-01-01,Hard,RR,3,Nicolas Jarry,Stefanos Sakellaridis,6-3 3-6 7-5,19,416,1810,113
United Cup,A,2024-01-01,Hard,RR,3,Nicolas Jarry,Steven Diez,7-5 6-4,19,314,1810,170
