tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Fabrice Santoro,Julien Boutter,6-3 7-6(4),50,51,725,715
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,David Nalbandian,Francisco Clavet,6-1 6-1,18,106,1523,375
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Marcelo Rios,Gaston Gaudio,6-2 6-2,25,22,1240,1408
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Nicolas Lapentti,Michel Kratochvil,7-6(5) 6-1,30,64,1130,635
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Paradorn Srichaphan,Gustavo Kuerten,6-4 6-4,28,35,1190,1005
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Ivan Ljubicic,Felix Mantilla,6-3 6-4,54,58,700,660
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Tommy Robredo,Max Mirnyi,6-4 6-4,38,27,925,1200
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Fernando Gonzalez,Andre Sa,6-3 6-2,20,65,1493,629
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Xavier Malisse,Stefan Koubek,6-2 6-4,24,45,1255,765
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Mikhail Youzhny,Juan Ignacio Chela,6-2 6-2,44,23,773,1347
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Magnus Norman,Mariano Zabaleta,6-7(2) 7-6(4) 6-2,120,53,343,704
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Agustin Calleri,James Blake,6-4 6-2,52,26,709,1220
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Jarkko Nieminen,Rainer Schuettler,1-6 6-4 7-6(5),37,31,951,1130
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Alex Corretja,Fernando Vicente,6-4 7-5,21,57,1490,666
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Feliciano Lopez,Arnaud Clement,7-6(5) 3-6 6-4,71,40,556,860
Madrid Masters,Masters 1000,2002-10-14,Hard,R64,3,Jan Michael Gambill,Andrei Pavel,7-6(3) 6-3,42,29,775,1165
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Fabrice Santoro,Tommy Haas,7-6(7) 4-1 RET,50,3,725,2665
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,David Nalbandian,Guillermo Canas,4-6 6-3 6-3,18,16,1523,1750
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Roger Federer,Marcelo Rios,6-4 6-2,7,25,2115,1240
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Nicolas Lapentti,Jose Acasuso,6-3 6-2,30,39,1130,870
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Paradorn Srichaphan,Tim Henman,3-6 6-3 6-3,28,5,1190,2455
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Ivan Ljubicic,Sjeng Schalken,7-6(9) 6-4,54,15,700,1790
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Jiri Novak,Tommy Robredo,6-1 6-1,9,38,2080,925
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Carlos Moya,Fernando Gonzalez,2-6 7-6(4) 7-6(4),11,20,2040,1493
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Sebastien Grosjean,Xavier Malisse,5-1 RET,8,24,2090,1255
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Mikhail Youzhny,Andy Roddick,6-3 6-4,44,13,773,1995
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Thomas Johansson,Magnus Norman,2-6 6-3 6-4,17,120,1740,343
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Agustin Calleri,Marat Safin,7-6(6) 7-6(5),52,4,709,2620
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Juan Carlos Ferrero,Jarkko Nieminen,6-3 6-7(6) 7-5,6,37,2405,951
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Alex Corretja,Yevgeny Kafelnikov,3-6 6-3 6-4,21,12,1490,2025
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Feliciano Lopez,Younes El Aynaoui,6-7(6) 6-4 6-2,71,19,556,1500
Madrid Masters,Masters 1000,2002-10-14,Hard,R32,3,Andre Agassi,Jan Michael Gambill,6-4 6-4,2,42,2875,775
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Fabrice Santoro,David Nalbandian,6-0 6-2,50,18,725,1523
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Roger Federer,Nicolas Lapentti,6-3 6-4,7,30,2115,1130
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Paradorn Srichaphan,Ivan Ljubicic,6-4 6-2,28,54,1190,700
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Jiri Novak,Carlos Moya,6-7(2) 6-4 7-5,9,11,2080,2040
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Sebastien Grosjean,Mikhail Youzhny,7-6(2) 6-1,8,44,2090,773
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Agustin Calleri,Thomas Johansson,6-4 6-4,52,17,709,1740
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Juan Carlos Ferrero,Alex Corretja,3-6 6-0 6-1,6,21,2405,1490
Madrid Masters,Masters 1000,2002-10-14,Hard,R16,3,Andre Agassi,Feliciano Lopez,7-6(6) 6-7(8) 7-5,2,71,2875,556
Madrid Masters,Masters 1000,2002-10-14,Hard,QF,3,Fabrice Santoro,Roger Federer,7-5 6-3,50,7,725,2115
Madrid Masters,Masters 1000,2002-10-14,Hard,QF,3,Jiri Novak,Paradorn Srichaphan,4-6 6-3 6-4,9,28,2080,1190
Madrid Masters,Masters 1000,2002-10-14,Hard,QF,3,Sebastien Grosjean,Agustin Calleri,6-3 7-6(4),8,52,2090,709
Madrid Masters,Masters 1000,2002-10-14,Hard,QF,3,Andre Agassi,Juan Carlos Ferrero,6-3 6-2,2,6,2875,2405
Madrid Masters,Masters 1000,2002-10-14,Hard,SF,3,Jiri Novak,Fabrice Santoro,6-2 6-4,9,50,2080,725
Madrid Masters,Masters 1000,2002-10-14,Hard,SF,3,Andre Agassi,Sebastien Grosjean,6-4 3-6 6-4,2,8,2875,2090
Madrid Masters,Masters 1000,2002-10-14,Hard,F,3,Andre Agassi,Jiri Novak,W/O,2,9,2875,2080
Auckland,A,2002-01-07,Hard,R32,3,Marat Safin,Michael Chang,2-6 6-3 6-4,11,94,1920,445
Auckland,A,2002-01-07,Hard,R32,3,Jonas Bjorkman,Gaston Gaudio,7-6(2) 6-1,61,46,605,760
Auckland,A,2002-01-07,Hard,R32,3,Jerome Golmard,Daniel Willman,6-4 6-1,49,362,722,82
Auckland,A,2002-01-07,Hard,R32,3,Gilles Elseneer,Dominik Hrbaty,3-6 6-1 6-2,205,37,182,1005
Auckland,A,2002-01-07,Hard,R32,3,Francisco Clavet,Jan Michael Gambill,6-0 7-6(3),50,21,715,1215
Auckland,A,2002-01-07,Hard,R32,3,David Nalbandian,Bjorn Phau,6-4 4-6 6-3,45,201,795,186
Auckland,A,2002-01-07,Hard,R32,3,Michel Kratochvil,Robby Ginepri,6-3 6-2,44,176,836,212
Auckland,A,2002-01-07,Hard,R32,3,Mark Nielsen,Andreas Vinciguerra,7-6(5) 6-4,458,33,54,1025
Auckland,A,2002-01-07,Hard,R32,3,Jiri Novak,Andrea Gaudenzi,7-5 6-3,28,52,1146,701
Auckland,A,2002-01-07,Hard,R32,3,Fernando Vicente,Franco Squillari,6-3 6-2,51,55,715,690
Auckland,A,2002-01-07,Hard,R32,3,Felix Mantilla,Stefan Koubek,7-6(5) 6-2,36,64,1010,598
Auckland,A,2002-01-07,Hard,R32,3,Sjeng Schalken,Galo Blanco,6-2 3-6 6-3,29,56,1140,687
Auckland,A,2002-01-07,Hard,R32,3,Greg Rusedski,Mariano Zabaleta,6-4 3-6 6-1,30,58,1075,614
Auckland,A,2002-01-07,Hard,R32,3,Michal Tabara,Andre Sa,7-5 6-2,99,89,421,464
Auckland,A,2002-01-07,Hard,R32,3,Mikhail Youzhny,Albert Montanes,4-6 7-6(2) 6-1,60,62,606,601
Auckland,A,2002-01-07,Hard,R32,3,Goran Ivanisevic,Jarkko Nieminen,7-6(5) 6-3,12,59,1781,607
Auckland,A,2002-01-07,Hard,R16,3,Jonas Bjorkman,Marat Safin,6-3 4-6 6-3,61,11,605,1920
Auckland,A,2002-01-07,Hard,R16,3,Jerome Golmard,Gilles Elseneer,7-6(5) 6-2,49,205,722,182
Auckland,A,2002-01-07,Hard,R16,3,David Nalbandian,Francisco Clavet,6-3 6-3,45,50,795,715
Auckland,A,2002-01-07,Hard,R16,3,Michel Kratochvil,Mark Nielsen,6-3 6-2,44,458,836,54
Auckland,A,2002-01-07,Hard,R16,3,Jiri Novak,Fernando Vicente,6-3 6-3,28,51,1146,715
Auckland,A,2002-01-07,Hard,R16,3,Felix Mantilla,Sjeng Schalken,6-4 6-4,36,29,1010,1140
Auckland,A,2002-01-07,Hard,R16,3,Greg Rusedski,Michal Tabara,5-7 7-5 6-4,30,99,1075,421
Auckland,A,2002-01-07,Hard,R16,3,Goran Ivanisevic,Mikhail Youzhny,4-6 6-3 6-3,12,60,1781,606
Auckland,A,2002-01-07,Hard,QF,3,Jerome Golmard,Jonas Bjorkman,6-3 6-4,49,61,722,605
Auckland,A,2002-01-07,Hard,QF,3,Michel Kratochvil,David Nalbandian,2-6 6-1 7-5,44,45,836,795
Auckland,A,2002-01-07,Hard,QF,3,Jiri Novak,Felix Mantilla,6-1 6-1,28,36,1146,1010
Auckland,A,2002-01-07,Hard,QF,3,Greg Rusedski,Goran Ivanisevic,6-2 0-6 6-3,30,12,1075,1781
Auckland,A,2002-01-07,Hard,SF,3,Jerome Golmard,Michel Kratochvil,6-2 6-2,49,44,722,836
Auckland,A,2002-01-07,Hard,SF,3,Greg Rusedski,Jiri Novak,6-7(6) 6-4 7-6(2),30,28,1075,1146
Auckland,A,2002-01-07,Hard,F,3,Greg Rusedski,Jerome Golmard,6-7(0) 6-4 7-5,30,49,1075,722
St. Poelten,A,2002-05-20,Clay,R32,3,Flavio Saretta,Ramon Delgado,6-2 6-2,85,84,462,463
St. Poelten,A,2002-05-20,Clay,R32,3,Antony Dupuis,Robin Soderling,6-2 6-3,82,299,471,102
St. Poelten,A,2002-05-20,Clay,R32,3,Markus Hipfl,Johannes Ager,6-2 6-2,72,948,521,7
St. Poelten,A,2002-05-20,Clay,R32,3,Stefan Koubek,Bob Bryan,6-3 7-5,39,195,850,195
St. Poelten,A,2002-05-20,Clay,R32,3,Fernando Vicente,Albert Portas,6-2 3-0 RET,71,76,535,500
St. Poelten,A,2002-05-20,Clay,R32,3,Julien Boutter,Mariano Zabaleta,7-5 6-4,46,52,790,730
St. Poelten,A,2002-05-20,Clay,R32,3,Attila Savolt,Paradorn Srichaphan,6-2 6-3,68,67,569,578
