tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Adelaide,A,1998-01-05,Hard,R32,3,Jonas Bjorkman,Grant Stafford,6-4 6-2,4,74,2949,649
Adelaide,A,1998-01-05,Hard,R32,3,Jason Stoltenberg,Juan Antonio Marin,6-4 6-1,79,87,617,537
Adelaide,A,1998-01-05,Hard,R32,3,Nicolas Escude,Alex Radulescu,6-0 7-5,93,71,521,665
Adelaide,A,1998-01-05,Hard,R32,3,Thomas Johansson,Byron Black,7-5 6-3,39,76,959,633
Adelaide,A,1998-01-05,Hard,R32,3,Magnus Norman,Christian Ruud,6-3 1-6 6-4,22,65,1450,708
Adelaide,A,1998-01-05,Hard,R32,3,Jerome Golmard,Dirk Dier,6-3 6-4,115,162,429,282
Adelaide,A,1998-01-05,Hard,R32,3,Jens Knippschild,Richard Fromberg,3-6 6-3 7-5,105,77,475,631
Adelaide,A,1998-01-05,Hard,R32,3,Todd Woodbridge,Martin Damm Sr,7-5 4-6 6-3,26,,1319,
Adelaide,A,1998-01-05,Hard,R32,3,Vincent Spadea,Nicolas Kiefer,6-3 4-6 6-4,88,32,536,1209
Adelaide,A,1998-01-05,Hard,R32,3,Slava Dosedel,Andrea Gaudenzi,4-6 6-2 6-1,43,57,899,739
Adelaide,A,1998-01-05,Hard,R32,3,Lleyton Hewitt,Scott Draper,6-4 6-4,550,58,43,735
Adelaide,A,1998-01-05,Hard,R32,3,Mark Woodforde,Jim Courier,7-5 6-2,46,21,866,1528
Adelaide,A,1998-01-05,Hard,R32,3,Jan Siemerink,Dominik Hrbaty,6-3 6-7(5) 6-3,78,40,622,952
Adelaide,A,1998-01-05,Hard,R32,3,Andre Agassi,Sargis Sargsian,4-6 6-3 6-3,110,69,442,669
Adelaide,A,1998-01-05,Hard,R32,3,Brett Steven,Lionel Roux,6-3 6-3,50,60,817,721
Adelaide,A,1998-01-05,Hard,R32,3,Gustavo Kuerten,Kenneth Carlsen,7-6(5) 7-5,14,75,2215,640
Adelaide,A,1998-01-05,Hard,R16,3,Jason Stoltenberg,Jonas Bjorkman,7-5 6-1,79,4,617,2949
Adelaide,A,1998-01-05,Hard,R16,3,Nicolas Escude,Thomas Johansson,4-6 6-4 6-4,93,39,521,959
Adelaide,A,1998-01-05,Hard,R16,3,Jerome Golmard,Magnus Norman,1-6 6-2 0-1 RET,115,22,429,1450
Adelaide,A,1998-01-05,Hard,R16,3,Todd Woodbridge,Jens Knippschild,6-7(8) 6-2 6-4,26,105,1319,475
Adelaide,A,1998-01-05,Hard,R16,3,Vincent Spadea,Slava Dosedel,6-1 6-2,88,43,536,899
Adelaide,A,1998-01-05,Hard,R16,3,Lleyton Hewitt,Mark Woodforde,4-6 7-6(1) 6-1,550,46,43,866
Adelaide,A,1998-01-05,Hard,R16,3,Andre Agassi,Jan Siemerink,6-4 6-3,110,78,442,622
Adelaide,A,1998-01-05,Hard,R16,3,Brett Steven,Gustavo Kuerten,6-3 6-3,50,14,817,2215
Adelaide,A,1998-01-05,Hard,QF,3,Jason Stoltenberg,Nicolas Escude,6-7(3) 6-1 7-5,79,93,617,521
Adelaide,A,1998-01-05,Hard,QF,3,Todd Woodbridge,Jerome Golmard,2-6 6-4 6-4,26,115,1319,429
Adelaide,A,1998-01-05,Hard,QF,3,Lleyton Hewitt,Vincent Spadea,7-5 3-6 6-1,550,88,43,536
Adelaide,A,1998-01-05,Hard,QF,3,Andre Agassi,Brett Steven,1-6 6-1 6-1,110,50,442,817
Adelaide,A,1998-01-05,Hard,SF,3,Jason Stoltenberg,Todd Woodbridge,6-4 6-1,79,26,617,1319
Adelaide,A,1998-01-05,Hard,SF,3,Lleyton Hewitt,Andre Agassi,7-6(5) 7-6(4),550,110,43,442
Adelaide,A,1998-01-05,Hard,F,3,Lleyton Hewitt,Jason Stoltenberg,3-6 6-3 7-6(4),550,79,43,617
Doha,A,1998-01-05,Hard,R32,3,Greg Rusedski,Juan Albert Viloca Puig,6-4 6-4,6,72,2617,655
Doha,A,1998-01-05,Hard,R32,3,Karim Alami,Sultan Khalfan,6-2 6-1,55,1366,748,
Doha,A,1998-01-05,Hard,R32,3,Martin Sinner,Oscar Burrieza,6-3 6-4,123,130,373,352
Doha,A,1998-01-05,Hard,R32,3,Fabrice Santoro,Magnus Gustafsson,6-7(5) 6-4 6-4,29,37,1267,990
Doha,A,1998-01-05,Hard,R32,3,Goran Ivanisevic,Hicham Arazi,6-2 6-3,15,38,2176,960
Doha,A,1998-01-05,Hard,R32,3,Marc Rosset,Julian Alonso,6-2 7-6(3),31,36,1222,1006
Doha,A,1998-01-05,Hard,R32,3,Bernd Karbacher,Tomas Nydahl,6-1 6-1,217,82,196,570
Doha,A,1998-01-05,Hard,R32,3,Magnus Larsson,Jan Kroslak,7-5 6-4,25,85,1376,542
Doha,A,1998-01-05,Hard,R32,3,Tim Henman,Javier Sanchez,7-5 6-1,17,54,1929,776
Doha,A,1998-01-05,Hard,R32,3,Guillaume Raoux,Bohdan Ulihrach,7-6(5) 6-4,47,34,861,1143
Doha,A,1998-01-05,Hard,R32,3,Lars Burgsmuller,Richey Reneberg,4-6 6-3 6-1,165,73,279,654
Doha,A,1998-01-05,Hard,R32,3,Petr Korda,Olivier Delaitre,7-5 6-1,13,143,2261,321
Doha,A,1998-01-05,Hard,R32,3,Andrei Medvedev,Daniel Vacek,6-3 6-4,27,53,1314,782
Doha,A,1998-01-05,Hard,R32,3,Jeff Tarango,Marc Kevin Goellner,6-3 6-4,49,51,843,812
Doha,A,1998-01-05,Hard,R32,3,Sjeng Schalken,Filip Dewulf,6-0 6-4,59,41,725,942
Doha,A,1998-01-05,Hard,R32,3,Carlos Costa,Sergi Bruguera,6-4 6-2,56,8,739,2367
Doha,A,1998-01-05,Hard,R16,3,Greg Rusedski,Karim Alami,6-2 7-5,6,55,2617,748
Doha,A,1998-01-05,Hard,R16,3,Fabrice Santoro,Martin Sinner,6-3 6-4,29,123,1267,373
Doha,A,1998-01-05,Hard,R16,3,Goran Ivanisevic,Marc Rosset,6-7(4) 7-5 7-5,15,31,2176,1222
Doha,A,1998-01-05,Hard,R16,3,Bernd Karbacher,Magnus Larsson,W/O,217,25,196,1376
Doha,A,1998-01-05,Hard,R16,3,Tim Henman,Guillaume Raoux,7-5 6-4,17,47,1929,861
Doha,A,1998-01-05,Hard,R16,3,Petr Korda,Lars Burgsmuller,6-3 6-2,13,165,2261,279
Doha,A,1998-01-05,Hard,R16,3,Andrei Medvedev,Jeff Tarango,6-2 2-6 7-5,27,49,1314,843
Doha,A,1998-01-05,Hard,R16,3,Sjeng Schalken,Carlos Costa,7-5 2-6 7-6(5),59,56,725,739
Doha,A,1998-01-05,Hard,QF,3,Fabrice Santoro,Greg Rusedski,6-2 3-6 6-3,29,6,1267,2617
Doha,A,1998-01-05,Hard,QF,3,Goran Ivanisevic,Bernd Karbacher,7-6(5) 6-7(5) 6-3,15,217,2176,196
Doha,A,1998-01-05,Hard,QF,3,Petr Korda,Tim Henman,7-5 4-6 6-4,13,17,2261,1929
Doha,A,1998-01-05,Hard,QF,3,Andrei Medvedev,Sjeng Schalken,4-6 6-4 6-4,27,59,1314,725
Doha,A,1998-01-05,Hard,SF,3,Fabrice Santoro,Goran Ivanisevic,6-1 6-4,29,15,1267,2176
Doha,A,1998-01-05,Hard,SF,3,Petr Korda,Andrei Medvedev,6-3 6-4,13,27,2261,1314
Doha,A,1998-01-05,Hard,F,3,Petr Korda,Fabrice Santoro,6-0 6-3,13,29,2261,1267
