tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Fed Cup WG ConR: AUT vs ISR,D,1987-07-26,,RR,3,Petra Huber,Yael Shavit,6-1 6-3,92,,9,
Fed Cup WG ConR: AUT vs ISR,D,1987-07-26,,RR,3,Judith Wiesner,Ilana Berger,6-2 2-6 6-4,50,255,16,1
Fed Cup WG R2: YUG vs TCH,D,1987-07-26,,RR,3,Helena Sukova,Karmen Skulj,6-2 6-3,6,249,112,1
Fed Cup WG R2: YUG vs TCH,D,1987-07-26,,RR,3,Hana Mandlikova,Sabrina Goles,6-4 6-3,4,77,145,11
Fed Cup WG R1: ISR vs URS,D,1987-07-26,,RR,3,Natalia Zvereva,Dalia Koriat,6-1 6-2,39,,20,
Fed Cup WG R1: ISR vs URS,D,1987-07-26,,RR,3,Larisa Savchenko,Ilana Berger,6-3 6-2,24,255,29,1
Fed Cup WG ConR: TPE vs ISR,D,1987-07-26,,RR,3,Dalia Koriat,Su Lin Lai,2-6 7-6 6-2,,,,
Fed Cup WG ConR: TPE vs ISR,D,1987-07-26,,RR,3,Ilana Berger,Shi Min Lin,6-1 6-2,255,,1,
Fed Cup WG PO: ZIM vs ISR,D,1987-07-26,,RR,3,Dalia Koriat,Paula Iversen,6-4 6-2,,,,
Fed Cup WG PO: ZIM vs ISR,D,1987-07-26,,RR,3,Ilana Berger,Julia Muir,6-1 6-3,255,,1,
Fed Cup WG ConR: ZIM vs PHI,D,1987-07-26,,RR,3,Paula Iversen,Sarah Rafael,6-1 7-5,,,,
Fed Cup WG ConR: ZIM vs PHI,D,1987-07-26,,RR,3,Julia Muir,Jennifer Saberon,2-6 6-3 6-4,,,,
Fed Cup WG R2: ESP vs AUS,D,1987-07-26,,RR,3,Marie Jose Llorca,Anne Minter,6-4 6-4,,60,,14
Fed Cup WG R2: ESP vs AUS,D,1987-07-26,,RR,3,Liz Smylie,Arantxa Sanchez Vicario,6-1 4-6 6-1,25,49,29,16
Fed Cup WG QF: ARG vs FRG,D,1987-07-26,,RR,3,Claudia Kohde Kilsch,Bettina Fulco,6-2 6-2,9,52,67,15
Fed Cup WG QF: ARG vs FRG,D,1987-07-26,,RR,3,Steffi Graf,Gabriela Sabatini,6-4 6-4,2,8,247,72
Fed Cup WG ConR: ZIM vs NED,D,1987-07-26,,RR,3,Marianne Van Der Torre,Paula Iversen,6-1 6-1,185,,2,
Fed Cup WG ConR: ZIM vs NED,D,1987-07-26,,RR,3,Marcella Mesker,Julia Muir,6-0 6-0,165,,3,
Fed Cup WG PO: NOR vs PER,D,1987-07-26,,RR,3,Monica Wiese,Karina Heck,6-3 4-6 9-7,,,,
Fed Cup WG PO: NOR vs PER,D,1987-07-26,,RR,3,Amy Jonsson,Karim Strohmeier Merino,6-0 6-0,183,,2,
Fed Cup WG PO: DEN vs LUX,D,1987-07-26,,RR,3,Lone Vandborg,Ginette Huberty,6-0 6-2,,,,
Fed Cup WG PO: DEN vs LUX,D,1987-07-26,,RR,3,Tine Scheuer Larsen,Karin Kschwendt,6-2 3-6 6-4,64,,13,
Fed Cup WG R1: IRL vs INA,D,1987-07-26,,RR,3,Suzanna Anggarkusuma,Siobhan Nicholson,5-7 6-4 6-3,,,,
Fed Cup WG R1: IRL vs INA,D,1987-07-26,,RR,3,Yayuk Basuki,Jennifer Thornton,6-4 6-2,,,,
Fed Cup WG ConR: SUI vs CHN,D,1987-07-26,,RR,3,Emanuela Zardo,Yan Sun,7-6 4-6 6-2,294,,0,
Fed Cup WG ConR: SUI vs CHN,D,1987-07-26,,RR,3,Eva Krapl,Ni Zhong,7-6 6-2,116,,6,
Fed Cup WG ConR: HKG vs BRA,D,1987-07-26,,RR,3,Paulette Moreno,Patricia Medrado,6-2 4-6 6-2,258,154,1,3
Fed Cup WG ConR: HKG vs BRA,D,1987-07-26,,RR,3,Patricia Hy Boulais,Neige Dias,6-2 7-6,79,105,10,8
Fed Cup WG PO: MEX vs KOR,D,1987-07-26,,RR,3,Il Soon Kim,Lucila Becerra,6-3 6-7 6-3,,,,
Fed Cup WG PO: MEX vs KOR,D,1987-07-26,,RR,3,Claudia Hernandez Salas,Eun Ok Cho,6-4 6-0,203,,1,
Fed Cup WG R1: NOR vs KOR,D,1987-07-26,,RR,3,Jeong Myung Lee,Monica Wiese,6-0 6-1,,,,
Fed Cup WG R1: NOR vs KOR,D,1987-07-26,,RR,3,Amy Jonsson,Il Soon Kim,6-1 5-7 11-9,183,,2,
Fed Cup WG R2: CAN vs URS,D,1987-07-26,,RR,3,Helen Kelesi,Natalia Zvereva,3-6 6-4 6-3,36,39,21,20
Fed Cup WG R2: CAN vs URS,D,1987-07-26,,RR,3,Larisa Savchenko,Carling Bassett Seguso,5-7 6-4 6-4,24,35,29,21
Fed Cup WG R2: USA vs FRA,D,1987-07-26,,RR,3,Pam Shriver,Isabelle Demongeot,6-0 7-6,5,67,118,12
Fed Cup WG R2: USA vs FRA,D,1987-07-26,,RR,3,Chris Evert,Nathalie Tauziat,6-1 6-0,3,31,171,23
Fed Cup WG QF: CAN vs TCH,D,1987-07-26,,RR,3,Helen Kelesi,Helena Sukova,4-6 6-1 6-2,36,6,21,112
Fed Cup WG QF: CAN vs TCH,D,1987-07-26,,RR,3,Hana Mandlikova,Carling Bassett Seguso,6-4 6-1,4,35,145,21
Fed Cup WG PO: CHN vs CHI,D,1987-07-26,,RR,3,Carolina Espinoza,Xin Yi Li,0-6 7-6 6-3,,,,
Fed Cup WG PO: CHN vs CHI,D,1987-07-26,,RR,3,Yan Sun,Macarena Miranda,6-1 4-6 6-1,,,,
Fed Cup WG R2: GBR vs ITA,D,1987-07-26,,RR,3,Sara Gomer,Sandra Cecchini,6-7 6-1 6-3,55,33,15,22
Fed Cup WG R2: GBR vs ITA,D,1987-07-26,,RR,3,Raffaella Reggi Concato,Jo Durie,7-5 6-4,20,43,33,18
Fed Cup WG R1: BUL vs GRE,D,1987-07-26,,RR,3,Katerina Maleeva,Olga Tsarbopoulou,6-0 6-0,19,260,33,1
Fed Cup WG R1: BUL vs GRE,D,1987-07-26,,RR,3,Manuela Maleeva Fragniere,Angelika Kanellopoulou,6-0 6-0,10,72,65,11
Fed Cup WG R2: BUL vs INA,D,1987-07-26,,RR,3,Katerina Maleeva,Suzanna Anggarkusuma,6-1 6-1,19,,33,
Fed Cup WG R2: BUL vs INA,D,1987-07-26,,RR,3,Manuela Maleeva Fragniere,Yayuk Basuki,6-4 6-0,10,,65,
Fed Cup WG ConR: PER vs BRA,D,1987-07-26,,RR,3,Patricia Medrado,Paloma Collantes,4-6 7-6 6-2,154,,3,
Fed Cup WG ConR: PER vs BRA,D,1987-07-26,,RR,3,Neige Dias,Karim Strohmeier Merino,2-6 7-6(1) 6-0,105,,8,
Fed Cup WG R1: DEN vs AUS,D,1987-07-26,,RR,3,Anne Minter,Lone Vandborg,6-2 6-0,60,,14,
Fed Cup WG R1: DEN vs AUS,D,1987-07-26,,RR,3,Liz Smylie,Tine Scheuer Larsen,5-7 6-4 6-0,25,64,29,13
Fed Cup WG ConR: DEN vs SWE,D,1987-07-26,,RR,3,Maria Lindstrom,Lone Vandborg,6-1 6-4,128,,5,
Fed Cup WG ConR: DEN vs SWE,D,1987-07-26,,RR,3,Catarina Lindqvist Ryan,Tine Scheuer Larsen,6-0 6-4,14,64,39,13
Fed Cup WG R1: POL vs YUG,D,1987-07-26,,RR,3,Ewa Zerdecka,Karmen Skulj,7-5 6-2,,249,,1
Fed Cup WG R1: POL vs YUG,D,1987-07-26,,RR,3,Sabrina Goles,Renata Skrzypczynska,6-3 6-1,77,,11,
Fed Cup WG R1: FRA vs AUT,D,1987-07-26,,RR,3,Isabelle Demongeot,Petra Huber,6-1 6-4,67,92,12,9
Fed Cup WG R1: FRA vs AUT,D,1987-07-26,,RR,3,Nathalie Tauziat,Judith Wiesner,6-3 7-5,31,50,23,16
Fed Cup WG ConR: IRL vs POL,D,1987-07-26,,RR,3,Siobhan Nicholson,Ewa Zerdecka,7-6 6-3,,,,
