tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Adelaide,A,1996-01-01,Hard,R32,3,Yevgeny Kafelnikov,Sebastien Lareau,6-2 7-6(6),6,136,,
Adelaide,A,1996-01-01,Hard,R32,3,Mark Woodforde,Andrei Cherkasov,6-3 5-7 6-2,51,184,,
Adelaide,A,1996-01-01,Hard,R32,3,Scott Draper,Chuck Adams,4-6 7-5 6-3,87,224,,
Adelaide,A,1996-01-01,Hard,R32,3,Greg Rusedski,Guy Forget,6-7(1) 7-6(6) 7-6(5),37,71,,
Adelaide,A,1996-01-01,Hard,R32,3,Renzo Furlan,Shuzo Matsuoka,6-4 6-7(5) 6-3,29,63,,
Adelaide,A,1996-01-01,Hard,R32,3,Karol Kucera,Jason Stoltenberg,6-1 6-4,79,80,,
Adelaide,A,1996-01-01,Hard,R32,3,Carl Uwe Steeb,Richard Fromberg,3-6 6-1 7-6(4),67,85,,
Adelaide,A,1996-01-01,Hard,R32,3,Javier Frana,Todd Woodbridge,7-6(13) 6-7(1) 6-3,58,33,,
Adelaide,A,1996-01-01,Hard,R32,3,Henrik Holm,Jakob Hlasek,6-7(10) 6-3 7-6(4),82,35,,
Adelaide,A,1996-01-01,Hard,R32,3,Joern Renzenbrink,Jan Kroslak,7-5 3-1 RET,168,97,,
Adelaide,A,1996-01-01,Hard,R32,3,Martin Damm Sr,Kenneth Carlsen,6-4 6-3,,72,,
Adelaide,A,1996-01-01,Hard,R32,3,Nicolas Kiefer,Jonas Bjorkman,6-2 6-1,206,30,,
Adelaide,A,1996-01-01,Hard,R32,3,Byron Black,Hernan Gumy,6-1 7-5,40,62,,
Adelaide,A,1996-01-01,Hard,R32,3,Jiri Novak,Patrick Rafter,6-4 6-4,53,66,,
Adelaide,A,1996-01-01,Hard,R32,3,Thomas Johansson,David Rikl,3-6 6-3 6-1,117,83,,
Adelaide,A,1996-01-01,Hard,R32,3,Daniel Vacek,Stefano Pescosolido,4-6 6-4 7-6(4),27,68,,
Adelaide,A,1996-01-01,Hard,R16,3,Yevgeny Kafelnikov,Mark Woodforde,6-4 4-6 6-1,6,51,,
Adelaide,A,1996-01-01,Hard,R16,3,Greg Rusedski,Scott Draper,6-3 6-2,37,87,,
Adelaide,A,1996-01-01,Hard,R16,3,Renzo Furlan,Karol Kucera,6-3 6-2,29,79,,
Adelaide,A,1996-01-01,Hard,R16,3,Javier Frana,Carl Uwe Steeb,6-4 3-6 6-1,58,67,,
Adelaide,A,1996-01-01,Hard,R16,3,Henrik Holm,Joern Renzenbrink,7-5 7-6(3),82,168,,
Adelaide,A,1996-01-01,Hard,R16,3,Martin Damm Sr,Nicolas Kiefer,6-3 6-4,,206,,
Adelaide,A,1996-01-01,Hard,R16,3,Byron Black,Jiri Novak,6-1 3-6 6-2,40,53,,
Adelaide,A,1996-01-01,Hard,R16,3,Daniel Vacek,Thomas Johansson,2-6 6-3 6-3,27,117,,
Adelaide,A,1996-01-01,Hard,QF,3,Yevgeny Kafelnikov,Greg Rusedski,6-3 6-3,6,37,,
Adelaide,A,1996-01-01,Hard,QF,3,Javier Frana,Renzo Furlan,7-6(5) 6-3,58,29,,
Adelaide,A,1996-01-01,Hard,QF,3,Martin Damm Sr,Henrik Holm,6-3 RET,,82,,
Adelaide,A,1996-01-01,Hard,QF,3,Byron Black,Daniel Vacek,7-6(7) 6-7(5) 6-4,40,27,,
Adelaide,A,1996-01-01,Hard,SF,3,Yevgeny Kafelnikov,Javier Frana,7-5 6-1,6,58,,
Adelaide,A,1996-01-01,Hard,SF,3,Byron Black,Martin Damm Sr,7-5 6-3,40,,,
Adelaide,A,1996-01-01,Hard,F,3,Yevgeny Kafelnikov,Byron Black,7-6(0) 3-6 6-1,6,40,,
Doha,A,1996-01-01,Hard,R32,3,Thomas Muster,Javier Sanchez,6-2 7-6(6),3,36,,
Doha,A,1996-01-01,Hard,R32,3,Andrea Gaudenzi,Sjeng Schalken,6-2 6-4,22,69,,
Doha,A,1996-01-01,Hard,R32,3,Nicklas Kulti,Frederik Fetterlein,6-1 6-2,165,99,,
Doha,A,1996-01-01,Hard,R32,3,Adrian Voinea,Jan Siemerink,6-2 6-3,56,21,,
Doha,A,1996-01-01,Hard,R32,3,Thomas Enqvist,Hicham Arazi,6-2 6-4,7,141,,
Doha,A,1996-01-01,Hard,R32,3,Younes El Aynaoui,Tomas Carbonell,6-4 6-4,110,74,,
Doha,A,1996-01-01,Hard,R32,3,Guillaume Raoux,Marc Kevin Goellner,6-3 6-4,77,78,,
Doha,A,1996-01-01,Hard,R32,3,Alexander Volkov,Paul Haarhuis,7-5 7-6(1),47,19,,
Doha,A,1996-01-01,Hard,R32,3,Magnus Larsson,Sultan Khalfan,6-0 6-1,17,,,
Doha,A,1996-01-01,Hard,R32,3,Jeff Tarango,Bohdan Ulihrach,7-6(4) 6-3,76,28,,
Doha,A,1996-01-01,Hard,R32,3,Petr Korda,Filip Dewulf,6-3 6-2,41,65,,
Doha,A,1996-01-01,Hard,R32,3,Michael Stich,Christian Ruud,3-6 6-2 7-5,12,75,,
Doha,A,1996-01-01,Hard,R32,3,David Prinosil,Gilbert Schaller,6-0 6-2,50,20,,
Doha,A,1996-01-01,Hard,R32,3,Karim Alami,Andrei Olhovskiy,6-2 2-6 7-5,73,118,,
Doha,A,1996-01-01,Hard,R32,3,Nicolas Pereira,Jan Apell,6-3 6-4,122,86,,
Doha,A,1996-01-01,Hard,R32,3,Boris Becker,Stefan Edberg,6-2 7-5,4,23,,
Doha,A,1996-01-01,Hard,R16,3,Thomas Muster,Andrea Gaudenzi,6-3 6-3,3,22,,
Doha,A,1996-01-01,Hard,R16,3,Adrian Voinea,Nicklas Kulti,7-6(5) 6-4,56,165,,
Doha,A,1996-01-01,Hard,R16,3,Younes El Aynaoui,Thomas Enqvist,3-6 6-3 6-4,110,7,,
Doha,A,1996-01-01,Hard,R16,3,Guillaume Raoux,Alexander Volkov,6-3 4-6 6-3,77,47,,
Doha,A,1996-01-01,Hard,R16,3,Magnus Larsson,Jeff Tarango,6-4 6-7(5) 6-3,17,76,,
Doha,A,1996-01-01,Hard,R16,3,Petr Korda,Michael Stich,6-3 6-4,41,12,,
Doha,A,1996-01-01,Hard,R16,3,David Prinosil,Karim Alami,6-3 6-4,50,73,,
Doha,A,1996-01-01,Hard,R16,3,Nicolas Pereira,Boris Becker,7-6(4) 6-7(4) 7-6(5),122,4,,
Doha,A,1996-01-01,Hard,QF,3,Thomas Muster,Adrian Voinea,6-2 6-2,3,56,,
Doha,A,1996-01-01,Hard,QF,3,Younes El Aynaoui,Guillaume Raoux,6-2 6-3,110,77,,
Doha,A,1996-01-01,Hard,QF,3,Petr Korda,Magnus Larsson,6-4 7-5,41,17,,
Doha,A,1996-01-01,Hard,QF,3,David Prinosil,Nicolas Pereira,6-7(5) 6-2 6-1,50,122,,
Doha,A,1996-01-01,Hard,SF,3,Younes El Aynaoui,Thomas Muster,6-4 6-4,110,3,,
Doha,A,1996-01-01,Hard,SF,3,Petr Korda,David Prinosil,6-7(4) 6-1 6-3,41,50,,
Doha,A,1996-01-01,Hard,F,3,Petr Korda,Younes El Aynaoui,7-6(5) 2-6 7-6(5),41,110,,
Auckland,A,1996-01-08,Hard,R32,3,Thomas Enqvist,Richey Reneberg,6-3 1-6 6-0,7,58,2505,699
Auckland,A,1996-01-08,Hard,R32,3,Jaime Yzaga,Nuno Marques,6-4 6-3,108,93,446,496
Auckland,A,1996-01-08,Hard,R32,3,Stefano Pescosolido,Vincent Spadea,6-2 6-4,66,82,642,565
Auckland,A,1996-01-08,Hard,R32,3,Jiri Novak,Adrian Voinea,6-3 7-6(3),53,54,730,728
Auckland,A,1996-01-08,Hard,R32,3,Shuzo Matsuoka,Jonas Bjorkman,7-5 6-1,65,32,648,931
Auckland,A,1996-01-08,Hard,R32,3,Javier Frana,Aaron Krickstein,3-6 7-6(1) 6-4,44,70,794,634
Auckland,A,1996-01-08,Hard,R32,3,Hernan Gumy,Carl Uwe Steeb,4-6 7-5 7-6(5),61,64,673,649
Auckland,A,1996-01-08,Hard,R32,3,Alex Corretja,James Greenhalgh,7-5 6-2,50,552,755,33
Auckland,A,1996-01-08,Hard,R32,3,Brett Steven,Marcos Ondruska,6-2 6-4,43,116,798,427
Auckland,A,1996-01-08,Hard,R32,3,Christian Ruud,Alistair Hunt,3-6 6-3 6-1,77,526,600,38
Auckland,A,1996-01-08,Hard,R32,3,Chuck Adams,Carlos Moya,6-2 6-4,223,60,167,685
