tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Brisbane,A,2015-01-04,Hard,R32,3,John Millman,Rhyne Williams,6-3 6-1,153,220,328,221
Brisbane,A,2015-01-04,Hard,R32,3,Jarkko Nieminen,Denis Kudla,4-6 6-1 6-4,73,123,689,440
Brisbane,A,2015-01-04,Hard,R32,3,James Duckworth,Gilles Simon,6-2 6-2,125,21,430,1730
Brisbane,A,2015-01-04,Hard,R32,3,Jeremy Chardy,Andrey Golubev,6-4 6-4,31,72,1195,691
Brisbane,A,2015-01-04,Hard,R32,3,Martin Klizan,Jurgen Melzer,6-7(5) 7-6(6) 6-1,34,110,1094,505
Brisbane,A,2015-01-04,Hard,R32,3,Alexandr Dolgopolov,Carlos Berlocq,6-2 6-3,23,71,1455,700
Brisbane,A,2015-01-04,Hard,R32,3,Lukasz Kubot,Kevin Anderson,7-6(3) 6-4,177,16,282,2080
Brisbane,A,2015-01-04,Hard,R32,3,Sam Groth,Lleyton Hewitt,6-3 6-2,85,84,586,595
Brisbane,A,2015-01-04,Hard,R32,3,Mikhail Kukushkin,Marius Copil,6-4 4-6 6-4,69,201,705,242
Brisbane,A,2015-01-04,Hard,R32,3,Thanasi Kokkinakis,Julien Benneteau,6-4 6-3,149,25,341,1365
Brisbane,A,2015-01-04,Hard,R32,3,Bernard Tomic,Sam Querrey,7-5 7-6(5),53,35,797,1090
Brisbane,A,2015-01-04,Hard,R32,3,Steve Johnson,Marinko Matosevic,2-6 7-6(0) 7-5,37,77,999,657
Brisbane,A,2015-01-04,Hard,R16,3,Roger Federer,John Millman,4-6 6-4 6-3,2,153,9625,328
Brisbane,A,2015-01-04,Hard,R16,3,James Duckworth,Jarkko Nieminen,4-6 7-6(5) 6-3,125,73,430,689
Brisbane,A,2015-01-04,Hard,R16,3,Grigor Dimitrov,Jeremy Chardy,3-6 6-4 7-6(8),11,31,3645,1195
Brisbane,A,2015-01-04,Hard,R16,3,Martin Klizan,Alexandr Dolgopolov,1-6 7-6(6) 7-6(7),34,23,1094,1455
Brisbane,A,2015-01-04,Hard,R16,3,Sam Groth,Lukasz Kubot,6-4 6-7(2) 7-6(3),85,177,586,282
Brisbane,A,2015-01-04,Hard,R16,3,Milos Raonic,Mikhail Kukushkin,6-3 6-4,8,69,4440,705
Brisbane,A,2015-01-04,Hard,R16,3,Bernard Tomic,Thanasi Kokkinakis,7-6(2) 6-1,53,149,797,341
Brisbane,A,2015-01-04,Hard,R16,3,Kei Nishikori,Steve Johnson,6-4 7-5,5,37,5025,999
Brisbane,A,2015-01-04,Hard,QF,3,Roger Federer,James Duckworth,6-0 6-1,2,125,9625,430
Brisbane,A,2015-01-04,Hard,QF,3,Grigor Dimitrov,Martin Klizan,6-3 6-4,11,34,3645,1094
Brisbane,A,2015-01-04,Hard,QF,3,Milos Raonic,Sam Groth,7-6(5) 3-6 7-6(2),8,85,4440,586
