tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Sue Mappin,Chris Cerato,6-4 7-5,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Cynthia Doerner,Deborah Fiuza,6-0 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Wendy Turnbull,Lesley Turner,2-6 6-4 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Pam Whytcross,Glynis Coles,6-2 RET,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Nerida Gregory,Dianne Evers,7-5 6-0,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Monique Van Haver,Vivicca Andersson,7-5 6-2,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Peggy Michel,Gwen Stirton,6-4 6-4,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Chris Matison,Ai Iida,6-4 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Helena Anliot,Jenny Walker,2-6 6-1 6-2,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Natasha Chmyreva,Belinda Thompson,6-2 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Laura Dupont,Kerry Harris,4-6 7-6 11-9,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Sally Greer,Kaye Hallam,7-5 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Chris Oneil,Lois Raymond,6-4 6-3,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Linda Mottram,Julie Staines,6-3 6-2,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Kiyoko Nomura,Sally Irvine,7-6 3-6 6-3,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Lesley Charles,Maureen Mccalman,6-1 6-0,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Michele Gurdal,Cheree Walker,7-6 6-2,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Mona Guerrant,Carol Draper,6-2 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Jan Wilton,Kerry Neill,6-3 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Vicki Lancaster Kerr,Kym Ruddell,6-0 5-7 7-5,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Sue Barker,Gail Williams,6-0 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Merrilyn Robinson,Kerry Ballard,6-4 6-3,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Cecilia Martinez,Julie Hanrahan,6-3 6-0,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R64,3,Frederique Thibault,Jenny Dimond,6-1 6-2,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Margaret Court,Sue Mappin,6-2 7-5,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Wendy Turnbull,Cynthia Doerner,5-7 6-4 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Nerida Gregory,Pam Whytcross,6-2 4-6 6-4,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Martina Navratilova,Monique Van Haver,6-3 7-6,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Peggy Michel,Helen Gourlay,6-2 6-2,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Chris Matison,Helena Anliot,6-4 6-3,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Natasha Chmyreva,Laura Dupont,6-3 6-0,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Sally Greer,Kerry Reid,W/O,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Evonne Goolagong,Chris Oneil,6-1 6-1,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Linda Mottram,Kiyoko Nomura,7-5 6-3,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Lesley Charles,Michele Gurdal,0-6 6-4 6-2,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Kazuko Sawamatsu,Mona Guerrant,6-2 6-0,,,,
Australian Open,Grand Slam,1974-12-21,Grass,R32,3,Dianne Fromholtz,Jan Wilton,6-7 6-2 6-1,,,,
