tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Auckland,I,2020-01-06,Hard,F,3,Serena Williams,Jessica Pegula,6-3 6-4,10,82,3935,743
Auckland,I,2020-01-06,Hard,SF,3,Serena Williams,Amanda Anisimova,6-1 6-1,10,25,3935,1734
Auckland,I,2020-01-06,Hard,SF,3,Jessica Pegula,Caroline Wozniacki,3-6 6-4 6-0,82,39,743,1353
Auckland,I,2020-01-06,Hard,QF,3,Serena Williams,Laura Siegemund,6-4 6-3,10,73,3935,805
Auckland,I,2020-01-06,Hard,QF,3,Amanda Anisimova,Eugenie Bouchard,6-2 3-6 6-4,25,262,1734,223
Auckland,I,2020-01-06,Hard,QF,3,Caroline Wozniacki,Julia Goerges,6-1 6-4,39,41,1353,1331
Auckland,I,2020-01-06,Hard,QF,3,Jessica Pegula,Alize Cornet,6-0 3-2 RET,82,57,743,1015
Auckland,I,2020-01-06,Hard,R16,3,Serena Williams,Christina Mchale,3-6 6-2 6-3,10,86,3935,720
Auckland,I,2020-01-06,Hard,R16,3,Laura Siegemund,Coco Gauff,5-7 6-2 6-3,73,67,805,855
Auckland,I,2020-01-06,Hard,R16,3,Amanda Anisimova,Daria Kasatkina,6-2 6-4,25,70,1734,851
Auckland,I,2020-01-06,Hard,R16,3,Eugenie Bouchard,Caroline Garcia,6-4 6-4,262,46,223,1235
Auckland,I,2020-01-06,Hard,R16,3,Caroline Wozniacki,Lauren Davis,6-1 4-6 6-4,39,63,1353,874
Auckland,I,2020-01-06,Hard,R16,3,Julia Goerges,Jil Teichmann,6-3 6-2,41,68,1331,855
Auckland,I,2020-01-06,Hard,R16,3,Jessica Pegula,Tamara Zidansek,6-2 6-3,82,64,743,870
Auckland,I,2020-01-06,Hard,R16,3,Alize Cornet,Petra Martic,3-6 6-4 6-4,57,15,1015,2617
Auckland,I,2020-01-06,Hard,R32,3,Serena Williams,Camila Giorgi,6-3 6-2,10,99,3935,680
Auckland,I,2020-01-06,Hard,R32,3,Christina Mchale,Ann Li,7-5 6-2,86,145,720,414
Auckland,I,2020-01-06,Hard,R32,3,Coco Gauff,Viktoria Hruncakova,6-3 6-1,67,61,855,965
Auckland,I,2020-01-06,Hard,R32,3,Laura Siegemund,Caty Mcnally,6-2 6-2,73,118,805,539
Auckland,I,2020-01-06,Hard,R32,3,Amanda Anisimova,Kateryna Baindl,6-3 6-4,25,89,1734,710
Auckland,I,2020-01-06,Hard,R32,3,Daria Kasatkina,Carla Suarez Navarro,6-3 3-6 6-2,70,52,851,1048
Auckland,I,2020-01-06,Hard,R32,3,Eugenie Bouchard,Kirsten Flipkens,7-5 7-5,262,72,223,819
Auckland,I,2020-01-06,Hard,R32,3,Caroline Garcia,Taylor Townsend,5-7 6-3 7-5,46,77,1235,760
Auckland,I,2020-01-06,Hard,R32,3,Caroline Wozniacki,Paige Mary Hourigan,6-1 6-0,39,447,1353,92
Auckland,I,2020-01-06,Hard,R32,3,Lauren Davis,Varvara Lepchenko,7-6(7) 6-2,63,170,874,354
Auckland,I,2020-01-06,Hard,R32,3,Jil Teichmann,Valentina Ivanov,6-4 6-3,68,1001,855,12
Auckland,I,2020-01-06,Hard,R32,3,Julia Goerges,Greet Minnen,6-1 7-6(4),41,109,1331,599
Auckland,I,2020-01-06,Hard,R32,3,Tamara Zidansek,Rebecca Peterson,7-6(7) 7-6(5),64,44,870,1275
Auckland,I,2020-01-06,Hard,R32,3,Jessica Pegula,Catherine Cartan Bellis,6-0 6-4,82,855,743,19
Auckland,I,2020-01-06,Hard,R32,3,Alize Cornet,Ysaline Bonaventure,4-6 7-5 6-3,57,116,1015,574
Auckland,I,2020-01-06,Hard,R32,3,Petra Martic,Usue Maitane Arconada,5-7 6-4 6-4,15,135,2617,459
Brisbane,P,2020-01-06,Hard,F,3,Karolina Pliskova,Madison Keys,6-4 4-6 7-5,2,13,5525,2767
Brisbane,P,2020-01-06,Hard,SF,3,Madison Keys,Petra Kvitova,3-6 6-2 6-3,13,7,2767,4721
Brisbane,P,2020-01-06,Hard,SF,3,Karolina Pliskova,Naomi Osaka,6-7(10) 7-6(3) 6-2,2,4,5525,5311
Brisbane,P,2020-01-06,Hard,QF,3,Petra Kvitova,Jennifer Brady,6-4 6-2,7,53,4721,1047
Brisbane,P,2020-01-06,Hard,QF,3,Madison Keys,Danielle Collins,6-4 6-1,13,27,2767,1566
Brisbane,P,2020-01-06,Hard,QF,3,Naomi Osaka,Kiki Bertens,6-3 3-6 6-3,4,9,5311,4245
Brisbane,P,2020-01-06,Hard,QF,3,Karolina Pliskova,Alison Riske Amritraj,7-6(6) 6-3,2,19,5525,2085
Brisbane,P,2020-01-06,Hard,R16,3,Jennifer Brady,Ashleigh Barty,6-4 7-6(4),53,1,1047,7851
Brisbane,P,2020-01-06,Hard,R16,3,Petra Kvitova,Liudmila Samsonova,6-3 6-2,7,129,4721,475
Brisbane,P,2020-01-06,Hard,R16,3,Danielle Collins,Yulia Putintseva,6-1 6-0,27,32,1566,1460
Brisbane,P,2020-01-06,Hard,R16,3,Madison Keys,Samantha Stosur,7-5 6-3,13,98,2767,683
Brisbane,P,2020-01-06,Hard,R16,3,Kiki Bertens,Anett Kontaveit,6-3 2-6 7-5,9,26,4245,1575
Brisbane,P,2020-01-06,Hard,R16,3,Naomi Osaka,Sofia Kenin,6-7(3) 6-3 6-1,4,14,5311,2740
Brisbane,P,2020-01-06,Hard,R16,3,Alison Riske Amritraj,Barbora Strycova,6-3 6-4,19,31,2085,1462
Brisbane,P,2020-01-06,Hard,R16,3,Karolina Pliskova,Ajla Tomljanovic,6-4 6-7(5) 6-1,2,54,5525,1045
Brisbane,P,2020-01-06,Hard,R32,3,Jennifer Brady,Maria Sharapova,3-6 6-1 7-6(3),53,147,1047,406
Brisbane,P,2020-01-06,Hard,R32,3,Liudmila Samsonova,Sloane Stephens,6-4 2-6 6-3,129,24,475,1737
Brisbane,P,2020-01-06,Hard,R32,3,Petra Kvitova,Anastasia Pavlyuchenkova,2-6 6-1 6-0,7,29,4721,1531
Brisbane,P,2020-01-06,Hard,R32,3,Danielle Collins,Elina Svitolina,6-1 6-1,27,5,1566,5075
Brisbane,P,2020-01-06,Hard,R32,3,Yulia Putintseva,Donna Vekic,6-3 3-6 7-5,32,20,1460,2080
Brisbane,P,2020-01-06,Hard,R32,3,Samantha Stosur,Angelique Kerber,7-6(5) 7-6(4),98,18,683,2175
Brisbane,P,2020-01-06,Hard,R32,3,Madison Keys,Marie Bouzkova,6-3 6-2,13,60,2767,967
Brisbane,P,2020-01-06,Hard,R32,3,Kiki Bertens,Dayana Yastremska,6-4 1-6 6-3,9,22,4245,1825
Brisbane,P,2020-01-06,Hard,R32,3,Anett Kontaveit,Su Wei Hsieh,6-4 6-1,26,33,1575,1450
Brisbane,P,2020-01-06,Hard,R32,3,Sofia Kenin,Anastasija Sevastova,7-6(1) 6-4,14,30,2740,1518
Brisbane,P,2020-01-06,Hard,R32,3,Naomi Osaka,Maria Sakkari,6-2 6-7(4) 6-3,4,23,5311,1820
Brisbane,P,2020-01-06,Hard,R32,3,Barbora Strycova,Johanna Konta,6-2 3-6 6-3,31,12,1462,2825
Brisbane,P,2020-01-06,Hard,R32,3,Alison Riske Amritraj,Karolina Muchova,6-4 6-2,19,21,2085,1846
Brisbane,P,2020-01-06,Hard,R32,3,Ajla Tomljanovic,Priscilla Hon,6-2 4-6 6-4,54,122,1045,500
Shenzhen,I,2020-01-06,Hard,F,3,Ekaterina Alexandrova,Elena Rybakina,6-2 6-4,34,36,1425,1401
Shenzhen,I,2020-01-06,Hard,SF,3,Ekaterina Alexandrova,Garbine Muguruza,6-4 6-3,34,35,1425,1412
Shenzhen,I,2020-01-06,Hard,SF,3,Elena Rybakina,Kristyna Pliskova,6-2 7-5,36,66,1401,858
Shenzhen,I,2020-01-06,Hard,QF,3,Garbine Muguruza,Zarina Diyas,6-4 2-6 6-4,35,75,1412,775
Shenzhen,I,2020-01-06,Hard,QF,3,Ekaterina Alexandrova,Qiang Wang,3-6 6-4 6-3,34,28,1425,1563
Shenzhen,I,2020-01-06,Hard,QF,3,Elena Rybakina,Elise Mertens,6-4 4-6 6-2,36,17,1401,2290
Shenzhen,I,2020-01-06,Hard,QF,3,Kristyna Pliskova,Kateryna Bondarenko,6-4 6-4,66,1168,858,6
Shenzhen,I,2020-01-06,Hard,R16,3,Zarina Diyas,Anna Blinkova,6-1 6-7(9) 6-4,75,58,775,1007
Shenzhen,I,2020-01-06,Hard,R16,3,Garbine Muguruza,Shelby Rogers,6-1 7-6(2),35,174,1412,351
Shenzhen,I,2020-01-06,Hard,R16,3,Qiang Wang,Aliaksandra Sasnovich,6-4 0-6 7-6(5),28,69,1563,853
Shenzhen,I,2020-01-06,Hard,R16,3,Ekaterina Alexandrova,Shuai Peng,7-6(7) 6-1,34,108,1425,613
Shenzhen,I,2020-01-06,Hard,R16,3,Elena Rybakina,Yafan Wang,6-3 6-4,36,50,1401,1105
Shenzhen,I,2020-01-06,Hard,R16,3,Elise Mertens,Xiyu Wang,6-4 6-3,17,140,2290,430
Shenzhen,I,2020-01-06,Hard,R16,3,Kateryna Bondarenko,Shuai Zhang,7-6(8) 6-3,1168,38,6,1355
Shenzhen,I,2020-01-06,Hard,R16,3,Kristyna Pliskova,Aryna Sabalenka,6-4 6-4,66,11,858,2940
Shenzhen,I,2020-01-06,Hard,R32,3,Anna Blinkova,Belinda Bencic,3-6 6-3 6-3,58,8,1007,4685
Shenzhen,I,2020-01-06,Hard,R32,3,Zarina Diyas,Ying Ying Duan,6-3 6-4,75,397,775,113
Shenzhen,I,2020-01-06,Hard,R32,3,Shelby Rogers,Nicole Gibbs,6-3 5-7 6-4,174,124,351,494
Shenzhen,I,2020-01-06,Hard,R32,3,Garbine Muguruza,Xinyu Wang,3-6 6-3 6-0,35,153,1412,384
Shenzhen,I,2020-01-06,Hard,R32,3,Qiang Wang,Ons Jabeur,6-0 6-3,28,81,1563,752
Shenzhen,I,2020-01-06,Hard,R32,3,Aliaksandra Sasnovich,Anna Lena Friedsam,6-2 6-3,69,141,853,430
Shenzhen,I,2020-01-06,Hard,R32,3,Shuai Peng,Lin Zhu,6-2 3-6 6-3,108,71,613,845
Shenzhen,I,2020-01-06,Hard,R32,3,Ekaterina Alexandrova,Katerina Siniakova,6-4 6-4,34,55,1425,1020
Shenzhen,I,2020-01-06,Hard,R32,3,Elena Rybakina,Saisai Zheng,6-2 1-6 6-2,36,40,1401,1350
Shenzhen,I,2020-01-06,Hard,R32,3,Yafan Wang,Sara Sorribes Tormo,1-6 6-1 6-3,50,90,1105,708
Shenzhen,I,2020-01-06,Hard,R32,3,Xiyu Wang,Sorana Cirstea,3-6 6-1 6-1,140,74,430,778
Shenzhen,I,2020-01-06,Hard,R32,3,Elise Mertens,Lesia Tsurenko,6-3 6-3,17,119,2290,538
Shenzhen,I,2020-01-06,Hard,R32,3,Shuai Zhang,Magda Linette,6-4 6-2,38,43,1355,1320
Shenzhen,I,2020-01-06,Hard,R32,3,Kateryna Bondarenko,Misaki Doi,6-4 6-1,1168,80,6,754
Shenzhen,I,2020-01-06,Hard,R32,3,Kristyna Pliskova,Irina Camelia Begu,6-3 6-3,66,101,858,669
Shenzhen,I,2020-01-06,Hard,R32,3,Aryna Sabalenka,Margarita Gasparyan,6-3 6-0,11,103,2940,661
Adelaide,P,2020-01-13,Hard,F,3,Ashleigh Barty,Dayana Yastremska,6-2 7-5,1,24,7547,1820
Adelaide,P,2020-01-13,Hard,SF,3,Ashleigh Barty,Danielle Collins,3-6 6-1 7-6(5),1,27,7547,1641
