tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Pepsi Grand Slam,A,1981-02-13,Clay,SF,3,Guillermo Vilas,Vitas Gerulaitis,6-3 2-6 6-4,5,8,,
Pepsi Grand Slam,A,1981-02-13,Clay,SF,3,John Mcenroe,Brian Teacher,6-3 6-1,2,10,,
Pepsi Grand Slam,A,1981-02-13,Clay,F,3,John Mcenroe,Guillermo Vilas,6-7 6-4 6-0,2,5,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Eddie Dibbs,Angel Gimenez,6-2 7-5,13,83,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Rick Fagel,Dominique Bedel,6-1 6-2,,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Pedro Rebolledo,Stefan Simonsson,6-0 6-0,,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Alejandro Gattiker,Ilie Nastase,7-5 3-6 6-4,,81,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Victor Pecci,Guillermo Aubone,6-4 6-3,36,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Paul Kronk,Gabriel Urpi,6-3 6-2,82,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Alejandro Cortes,Howard Schoenfield,6-0 4-1 RET,,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Ricardo Cano,Ricardo Acuna,7-6 2-6 6-2,63,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Christophe Casa,Christophe Freyss,7-6 3-6 6-2,,92,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Kjell Johansson,Juan Carlos Ayala,4-6 6-4 6-2,62,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Jaime Fillol,Jose Lopez Maeso,6-2 6-1,,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Belus Prajoux,Mario Martinez,6-3 6-4,,39,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Andres Gomez,Sashi Menon,6-2 6-4,42,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Alvaro Fillol,Ramiro Benavides,6-7 6-3 6-4,,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Jairo Velasco,David Carter,1-6 6-3 6-2,,,,
Vina del Mar,A,1981-01-26,Clay,R32,3,Jose Higueras,Peter Elter,7-5 6-4,32,,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Eddie Dibbs,Rick Fagel,6-4 6-3,13,,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Pedro Rebolledo,Alejandro Gattiker,6-3 6-4,,,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Victor Pecci,Paul Kronk,6-0 6-0,36,82,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Alejandro Cortes,Ricardo Cano,7-5 7-6,,63,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Kjell Johansson,Christophe Casa,7-5 6-2,62,,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Jaime Fillol,Belus Prajoux,6-3 6-7 6-1,,,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Andres Gomez,Alvaro Fillol,6-3 6-0,42,,,
Vina del Mar,A,1981-01-26,Clay,R16,3,Jose Higueras,Jairo Velasco,6-3 1-6 6-2,32,,,
Vina del Mar,A,1981-01-26,Clay,QF,3,Eddie Dibbs,Pedro Rebolledo,6-3 6-2,13,,,
Vina del Mar,A,1981-01-26,Clay,QF,3,Victor Pecci,Alejandro Cortes,6-2 6-1,36,,,
Vina del Mar,A,1981-01-26,Clay,QF,3,Kjell Johansson,Jaime Fillol,6-4 6-2,62,,,
Vina del Mar,A,1981-01-26,Clay,QF,3,Jose Higueras,Andres Gomez,6-4 6-7 6-0,32,42,,
Vina del Mar,A,1981-01-26,Clay,SF,3,Victor Pecci,Eddie Dibbs,6-1 3-6 7-6,36,13,,
Vina del Mar,A,1981-01-26,Clay,SF,3,Jose Higueras,Kjell Johansson,7-5 6-2,32,62,,
Vina del Mar,A,1981-01-26,Clay,F,3,Victor Pecci,Jose Higueras,6-4 6-0,36,32,,
Cairo,A,1981-03-09,Clay,R32,3,Guillermo Vilas,Chaim Arlozorov,6-0 6-1,6,,,
Cairo,A,1981-03-09,Clay,R32,3,Claudio Panatta,Ahmed El Mehelmy,6-0 6-1,,,,
Cairo,A,1981-03-09,Clay,R32,3,Christophe Freyss,John Fitzgerald,6-4 6-3,,100,,
Cairo,A,1981-03-09,Clay,R32,3,Dominique Bedel,Eric Fromm,4-6 6-1 10-8,94,,,
Cairo,A,1981-03-09,Clay,R32,3,Ricardo Cano,Mario Calautti,6-2 6-3,68,,,
Cairo,A,1981-03-09,Clay,R32,3,Mike Fishbach,Khaled Baligh,6-4 7-6,,,,
Cairo,A,1981-03-09,Clay,R32,3,Wolfgang Popp,Hans Kary,6-2 6-1,,,,
Cairo,A,1981-03-09,Clay,R32,3,Ismail El Shafei,Colin Dibley,6-3 6-4,,,,
Cairo,A,1981-03-09,Clay,R32,3,Peter Elter,Paolo Bertolucci,6-1 6-4,,96,,
Cairo,A,1981-03-09,Clay,R32,3,Stefan Simonsson,Hisham Nasser,6-0 6-3,,,,
Cairo,A,1981-03-09,Clay,R32,3,Marco Alciati,Christoph Zipf,6-4 6-2,,,,
Cairo,A,1981-03-09,Clay,R32,3,Corrado Barazzutti,Gianni Ocleppo,5-7 6-4 6-3,26,90,,
Cairo,A,1981-03-09,Clay,R32,3,Mark Edmondson,Gustavo Guerrero,6-0 6-1,88,93,,
Cairo,A,1981-03-09,Clay,R32,3,Angel Gimenez,Nicolas Kelaidis,6-3 6-2,88,,,
Cairo,A,1981-03-09,Clay,R32,3,Roberto Vizcaino,George Hardie,4-6 6-4 7-5,,,,
Cairo,A,1981-03-09,Clay,R32,3,Balazs Taroczy,Eric Deblicker,6-3 6-2,18,,,
Cairo,A,1981-03-09,Clay,R16,3,Guillermo Vilas,Claudio Panatta,6-1 6-2,6,,,
Cairo,A,1981-03-09,Clay,R16,3,Christophe Freyss,Dominique Bedel,7-6 6-4,,94,,
Cairo,A,1981-03-09,Clay,R16,3,Ricardo Cano,Mike Fishbach,6-2 7-5,68,,,
Cairo,A,1981-03-09,Clay,R16,3,Ismail El Shafei,Wolfgang Popp,3-6 6-2 7-5,,,,
Cairo,A,1981-03-09,Clay,R16,3,Peter Elter,Stefan Simonsson,6-3 6-2,,,,
Cairo,A,1981-03-09,Clay,R16,3,Corrado Barazzutti,Marco Alciati,7-6 6-0,26,,,
Cairo,A,1981-03-09,Clay,R16,3,Angel Gimenez,Mark Edmondson,6-1 6-3,88,88,,
Cairo,A,1981-03-09,Clay,R16,3,Balazs Taroczy,Roberto Vizcaino,6-1 6-3,18,,,
Cairo,A,1981-03-09,Clay,QF,3,Guillermo Vilas,Christophe Freyss,6-1 6-1,6,,,
Cairo,A,1981-03-09,Clay,QF,3,Ricardo Cano,Ismail El Shafei,6-4 6-4,68,,,
Cairo,A,1981-03-09,Clay,QF,3,Peter Elter,Corrado Barazzutti,2-6 6-3 6-3,,26,,
Cairo,A,1981-03-09,Clay,QF,3,Balazs Taroczy,Angel Gimenez,7-5 6-4,18,88,,
Cairo,A,1981-03-09,Clay,SF,3,Guillermo Vilas,Ricardo Cano,6-4 6-3,6,68,,
Cairo,A,1981-03-09,Clay,SF,3,Peter Elter,Balazs Taroczy,6-7 7-6 6-3,,18,,
Cairo,A,1981-03-09,Clay,F,3,Guillermo Vilas,Peter Elter,6-2 6-3,6,,,
Guaruja,A,1981-01-19,Hard,R32,3,Harald Theissen,Jairo Velasco,6-4 2-6 6-4,,,,
Guaruja,A,1981-01-19,Hard,R32,3,Stefan Simonsson,Diego Perez,6-1 1-0 RET,,,,
Guaruja,A,1981-01-19,Hard,R32,3,Hank Pfister,Jose Lopez Maeso,6-3 3-6 6-0,73,,,
Guaruja,A,1981-01-19,Hard,R32,3,Ilie Nastase,Ney Keller,7-5 6-2,79,,,
Guaruja,A,1981-01-19,Hard,R32,3,Paul Kronk,Gabriel Urpi,6-0 6-2,86,,,
Guaruja,A,1981-01-19,Hard,R32,3,Angel Gimenez,Howard Schoenfield,6-0 6-0,86,,,
Guaruja,A,1981-01-19,Hard,R32,3,Eric Deblicker,Pablo Arraya,7-5 6-4,,,,
