tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Atlanta,O,1996-07-23,Hard,R64,3,Monica Seles,Li Ling Chen,6-0 6-4,1,153,356,8
Atlanta,O,1996-07-23,Hard,R64,3,Patricia Hy Boulais,Rita Grande,6-4 6-4,60,56,26,27
Atlanta,O,1996-07-23,Hard,R64,3,Angelica Gavaldon,Christina Papadaki,6-1 3-6 6-2,137,171,10,7
Atlanta,O,1996-07-23,Hard,R64,3,Gabriela Sabatini,Nathalie Tauziat,7-5 6-2,14,28,101,53
Atlanta,O,1996-07-23,Hard,R64,3,Martina Hingis,Joelle Schad,6-0 6-1,17,258,83,3
Atlanta,O,1996-07-23,Hard,R64,3,Ai Sugiyama,Katarina Studenikova,6-2 6-3,24,34,58,40
Atlanta,O,1996-07-23,Hard,R64,3,Judith Wiesner,Andrea Temesvari,7-6(5) 6-4,22,166,63,8
Atlanta,O,1996-07-23,Hard,R64,3,Jana Novotna,Ruxandra Dragomir Ilie,6-4 4-4 RET,6,33,138,41
Atlanta,O,1996-07-23,Hard,R64,3,Arantxa Sanchez Vicario,Dominique Monami,6-1 7-5,3,40,199,36
Atlanta,O,1996-07-23,Hard,R64,3,Silvia Farina Elia,Clare Wood,6-2 6-2,46,191,33,6
Atlanta,O,1996-07-23,Hard,R64,3,Young Ja Choi,Joannette Kruger,6-7(5) 6-2 6-1,198,64,6,24
Atlanta,O,1996-07-23,Hard,R64,3,Brenda Schultz Mccarthy,Selima Sfar,6-4 6-0,12,382,109,1
Atlanta,O,1996-07-23,Hard,R64,3,Magdalena Maleeva,Rennae Stubbs,6-2 6-1,11,101,111,14
Atlanta,O,1996-07-23,Hard,R64,3,Florencia Labat,Elena Makarova,6-2 7-5,59,54,26,29
Atlanta,O,1996-07-23,Hard,R64,3,Virag Csurgo,Aleksandra Olsza,6-2 7-5,192,118,6,11
Atlanta,O,1996-07-23,Hard,R64,3,Kimiko Date Krumm,Dally Randriantefy,6-0 6-1,9,93,119,15
Atlanta,O,1996-07-23,Hard,R64,3,Anke Huber,Catalina Cristea,2-6 6-4 6-2,5,205,156,5
Atlanta,O,1996-07-23,Hard,R64,3,Mariaan De Swardt,Helena Sukova,7-6(4) 3-6 7-5,35,27,39,53
