tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Fed Cup WG R1: AUS vs ITA,D,2011-02-05,Hard,RR,3,Jarmila Gajdosova,Francesca Schiavone,6-7(4) 6-3 6-3,31,4,1798,5055
Fed Cup WG R1: AUS vs ITA,D,2011-02-05,Hard,RR,3,Flavia Pennetta,Samantha Stosur,7-6(5) 6-7(5) 6-4,16,5,2535,4862
Fed Cup WG R1: AUS vs ITA,D,2011-02-05,Hard,RR,3,Francesca Schiavone,Samantha Stosur,7-6(1) 3-6 7-5,4,5,5055,4862
Fed Cup WG R1: AUS vs ITA,D,2011-02-05,Hard,RR,3,Flavia Pennetta,Jarmila Gajdosova,6-3 6-2,16,31,2535,1798
Fed Cup WG R1: RUS vs FRA,D,2011-02-05,Hard,RR,3,Alize Cornet,Svetlana Kuznetsova,3-6 6-3 6-4,67,23,930,2310
Fed Cup WG R1: RUS vs FRA,D,2011-02-05,Hard,RR,3,Virginie Razzano,Maria Sharapova,6-3 6-4,83,13,771,2936
Fed Cup WG R1: RUS vs FRA,D,2011-02-05,Hard,RR,3,Anastasia Pavlyuchenkova,Alize Cornet,3-6 6-3 6-2,14,67,2645,930
Fed Cup WG R1: RUS vs FRA,D,2011-02-05,Hard,RR,3,Svetlana Kuznetsova,Virginie Razzano,6-4 6-4,23,83,2310,771
Fed Cup WG R1: SVK vs CZE,D,2011-02-05,Hard,RR,3,Lucie Safarova,Daniela Hantuchova,7-5 6-1,30,32,1935,1790
Fed Cup WG R1: SVK vs CZE,D,2011-02-05,Hard,RR,3,Petra Kvitova,Dominika Cibulkova,6-2 6-3,18,27,2418,2060
Fed Cup WG R1: SVK vs CZE,D,2011-02-05,Hard,RR,3,Petra Kvitova,Daniela Hantuchova,6-4 6-2,18,32,2418,1790
Fed Cup WG R1: SVK vs CZE,D,2011-02-05,Hard,RR,5,Jana Cepelova,Lucie Safarova,4-6 7-6(5) 0-0 RET,437,30,79,1935
Fed Cup WG R1: BEL vs USA,D,2011-02-05,Hard,RR,3,Yanina Wickmayer,Bethanie Mattek Sands,6-1 7-6(6),26,48,2130,1164
Fed Cup WG R1: BEL vs USA,D,2011-02-05,Hard,RR,3,Kim Clijsters,Melanie Oudin,6-0 6-4,2,61,8515,998
Fed Cup WG R1: BEL vs USA,D,2011-02-05,Hard,RR,3,Kim Clijsters,Bethanie Mattek Sands,6-7(10) 6-2 6-1,2,48,8515,1164
Fed Cup WG R1: BEL vs USA,D,2011-02-05,Hard,RR,3,Yanina Wickmayer,Melanie Oudin,6-2 6-0,26,61,2130,998
Fed Cup WG SF: RUS vs ITA,D,2011-04-16,Hard,RR,3,Vera Zvonareva,Sara Errani,6-0 6-2,3,43,7815,1300
Fed Cup WG SF: RUS vs ITA,D,2011-04-16,Hard,RR,3,Svetlana Kuznetsova,Roberta Vinci,6-2 6-7(4) 6-1,13,37,2900,1465
Fed Cup WG SF: RUS vs ITA,D,2011-04-16,Hard,RR,3,Vera Zvonareva,Roberta Vinci,6-4 6-2,3,37,7815,1465
Fed Cup WG SF: RUS vs ITA,D,2011-04-16,Hard,RR,3,Anastasia Pavlyuchenkova,Sara Errani,7-6(5) 7-6(4),21,43,2450,1300
Fed Cup WG SF: BEL vs CZE,D,2011-04-16,Hard,RR,3,Petra Kvitova,Kirsten Flipkens,6-2 7-6(4),18,106,2743,651
Fed Cup WG SF: BEL vs CZE,D,2011-04-16,Hard,RR,3,Yanina Wickmayer,Barbora Strycova,6-4 6-4,23,49,2345,1185
Fed Cup WG SF: BEL vs CZE,D,2011-04-16,Hard,RR,3,Petra Kvitova,Yanina Wickmayer,5-7 6-4 6-2,18,23,2743,2345
Fed Cup WG SF: BEL vs CZE,D,2011-04-16,Hard,RR,3,Kirsten Flipkens,Barbora Strycova,6-2 6-3,106,49,651,1185
Fed Cup WG F: RUS vs CZE,D,2011-11-05,Hard,RR,3,Petra Kvitova,Maria Kirilenko,6-2 6-2,2,27,7370,1930
Fed Cup WG F: RUS vs CZE,D,2011-11-05,Hard,RR,3,Svetlana Kuznetsova,Lucie Safarova,6-2 6-3,19,24,2606,2070
Fed Cup WG F: RUS vs CZE,D,2011-11-05,Hard,RR,3,Petra Kvitova,Svetlana Kuznetsova,4-6 6-2 6-3,2,19,7370,2606
Fed Cup WG F: RUS vs CZE,D,2011-11-05,Hard,RR,3,Anastasia Pavlyuchenkova,Lucie Safarova,6-2 6-4,15,24,2865,2070
Fed Cup WG PO: GER vs USA,D,2011-04-16,Clay,RR,3,Andrea Petkovic,Christina Mchale,6-3 6-4,19,82,2735,810
