tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Adelaide,A,1994-01-03,Hard,R32,3,Thomas Muster,Bryan Shelton,6-2 6-2,9,97,,
Adelaide,A,1994-01-03,Hard,R32,3,Grant Stafford,Darren Cahill,6-3 4-6 6-2,86,,,
Adelaide,A,1994-01-03,Hard,R32,3,Patrick Rafter,Martin Damm Sr,6-4 6-3,66,,,
Adelaide,A,1994-01-03,Hard,R32,3,Brett Steven,Byron Black,6-3 6-2,43,84,,
Adelaide,A,1994-01-03,Hard,R32,3,Karel Novacek,David Adams,6-4 6-2,17,222,,
Adelaide,A,1994-01-03,Hard,R32,3,Yevgeny Kafelnikov,Pat Cash,4-6 6-1 6-3,102,,,
Adelaide,A,1994-01-03,Hard,R32,3,Jamie Morgan,David Nainkin,6-7(3) 6-3 6-4,64,163,,
Adelaide,A,1994-01-03,Hard,R32,3,David Rikl,Amos Mansdorf,6-4 6-4,95,25,,
Adelaide,A,1994-01-03,Hard,R32,3,Jan Apell,Andrei Chesnokov,6-2 7-5,152,27,,
Adelaide,A,1994-01-03,Hard,R32,3,Kenneth Carlsen,Sebastien Lareau,6-2 7-6(2),92,131,,
Adelaide,A,1994-01-03,Hard,R32,3,Christian Bergstrom,Andrea Gaudenzi,6-1 6-4,52,60,,
Adelaide,A,1994-01-03,Hard,R32,3,Alexander Volkov,Rodolphe Gilbert,6-4 6-2,18,81,,
Adelaide,A,1994-01-03,Hard,R32,3,Richard Fromberg,Mats Wilander,6-3 4-6 6-2,40,330,,
Adelaide,A,1994-01-03,Hard,R32,3,Guillaume Raoux,Thomas Enqvist,6-3 7-6(6),85,88,,
Adelaide,A,1994-01-03,Hard,R32,3,Greg Rusedski,Peter Tramacchi,6-4 6-4,50,233,,
Adelaide,A,1994-01-03,Hard,R32,3,Nicklas Kulti,Marc Rosset,7-6(4) 6-3,46,16,,
Adelaide,A,1994-01-03,Hard,R16,3,Grant Stafford,Thomas Muster,7-6(3) 4-6 6-4,86,9,,
Adelaide,A,1994-01-03,Hard,R16,3,Patrick Rafter,Brett Steven,4-6 6-2 7-6(2),66,43,,
Adelaide,A,1994-01-03,Hard,R16,3,Yevgeny Kafelnikov,Karel Novacek,6-4 6-1,102,17,,
Adelaide,A,1994-01-03,Hard,R16,3,David Rikl,Jamie Morgan,6-4 6-2,95,64,,
Adelaide,A,1994-01-03,Hard,R16,3,Kenneth Carlsen,Jan Apell,6-3 3-6 6-3,92,152,,
Adelaide,A,1994-01-03,Hard,R16,3,Alexander Volkov,Christian Bergstrom,6-3 3-6 6-4,18,52,,
Adelaide,A,1994-01-03,Hard,R16,3,Guillaume Raoux,Richard Fromberg,6-7(5) 6-3 6-4,85,40,,
Adelaide,A,1994-01-03,Hard,R16,3,Nicklas Kulti,Greg Rusedski,7-6(2) 6-3,46,50,,
Adelaide,A,1994-01-03,Hard,QF,3,Patrick Rafter,Grant Stafford,3-6 6-3 7-6(5),66,86,,
