tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Victor Hanescu,Tomas Zib,6-1 6-4,42,63,827,621
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Carlos Moya,Filippo Volandri,6-1 6-2,33,41,1005,836
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Tim Henman,Taylor Dent,6-2 6-4,26,28,1120,1115
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Jose Acasuso,Mikhail Youzhny,6-7(5) 6-4 2-0 RET,55,29,678,1090
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Karol Beck,Nicolas Kiefer,6-2 2-1 RET,45,30,771,1070
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Sebastien Grosjean,Feliciano Lopez,7-5 4-6 6-2,34,31,1000,1030
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Agustin Calleri,Albert Costa,6-0 7-5,61,102,632,410
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Max Mirnyi,Juan Carlos Ferrero,7-5 7-6(2),25,16,1125,1425
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Alberto Martin,Jiri Novak,3-6 7-6(1) 6-4,54,35,686,950
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Olivier Rochus,Tomas Berdych,1-6 7-6(6) 6-3,24,50,1135,736
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Fernando Verdasco,Paul Henri Mathieu,6-4 3-6 6-3,39,57,885,673
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Christophe Rochus,Gael Monfils,6-4 6-4,52,37,720,894
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Jurgen Melzer,Vincent Spadea,3-6 6-4 6-4,51,62,730,625
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Juan Ignacio Chela,Nicolas Massu,6-2 6-3,47,49,755,740
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Tommy Haas,Andrei Pavel,7-6(4) 6-2,40,48,845,755
Madrid Masters,Masters 1000,2005-10-17,Hard,R64,3,Ivo Karlovic,Greg Rusedski,6-7(5) 7-6(2) 7-6(3),86,38,470,893
Madrid Masters,Masters 1000,2005-10-17,Hard,R32,3,Rafael Nadal,Victor Hanescu,7-6(5) 6-3,2,42,4475,827
