tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
United Cup,I,2023-01-02,Hard,F,3,Jessica Pegula,Martina Trevisan,6-4 6-2,3.0,27.0,4691.0,1528.0
United Cup,I,2023-01-02,Hard,F,3,Madison Keys,Lucia Bronzetti,6-3 6-2,11.0,54.0,2417.0,951.0
United Cup,I,2023-01-02,Hard,SF,3,Jessica Pegula,Iga Swiatek,6-2 6-2,3.0,1.0,4691.0,11085.0
United Cup,I,2023-01-02,Hard,SF,3,Madison Keys,Magda Linette,6-4 6-2,11.0,48.0,2417.0,1030.0
United Cup,I,2023-01-02,Hard,SF,3,Martina Trevisan,Maria Sakkari,6-3 6-7(4) 7-5,27.0,6.0,1528.0,3871.0
United Cup,I,2023-01-02,Hard,SF,3,Lucia Bronzetti,Valentini Grammatikopoulou,6-2 6-3,54.0,199.0,951.0,333.0
United Cup,I,2023-01-02,Hard,RR,3,Maria Sakkari,Petra Martic,6-3 6-3,6.0,38.0,3871.0,1203.0
United Cup,I,2023-01-02,Hard,RR,3,Donna Vekic,Despina Papamichail,6-2 6-0,67.0,158.0,827.0,409.0
United Cup,I,2023-01-02,Hard,RR,3,Iga Swiatek,Martina Trevisan,6-2 6-4,1.0,27.0,11085.0,1528.0
United Cup,I,2023-01-02,Hard,RR,3,Magda Linette,Lucia Bronzetti,6-1 6-2,48.0,54.0,1030.0,951.0
United Cup,I,2023-01-02,Hard,RR,3,Jessica Pegula,Harriet Dart,6-2 6-0,3.0,98.0,4691.0,635.0
United Cup,I,2023-01-02,Hard,RR,3,Madison Keys,Katie Swan,2-6 6-3 6-4,11.0,145.0,2417.0,435.0
United Cup,I,2023-01-02,Hard,RR,3,Maria Sakkari,Elise Mertens,6-1 7-5,6.0,29.0,3871.0,1475.0
United Cup,I,2023-01-02,Hard,RR,3,Alison Van Uytvanck,Despina Papamichail,7-5 2-6 6-3,72.0,158.0,794.0,409.0
United Cup,I,2023-01-02,Hard,RR,3,Maria Sakkari,Viktoriya Tomova,6-3 6-2,6.0,90.0,3871.0,682.0
United Cup,I,2023-01-02,Hard,RR,3,Despina Papamichail,Isabella Shinikova,3-6 6-4 6-1,158.0,379.0,409.0,131.0
United Cup,I,2023-01-02,Hard,RR,3,Elise Mertens,Gergana Topalova,6-4 3-6 6-0,29.0,324.0,1475.0,177.0
United Cup,I,2023-01-02,Hard,RR,3,Alison Van Uytvanck,Isabella Shinikova,6-1 3-6 6-3,72.0,379.0,794.0,131.0
United Cup,I,2023-01-02,Hard,RR,3,Iga Swiatek,Belinda Bencic,6-3 7-6(3),1.0,12.0,11085.0,2365.0
United Cup,I,2023-01-02,Hard,RR,3,Magda Linette,Jil Teichmann,5-7 6-4 6-1,48.0,35.0,1030.0,1336.0
United Cup,I,2023-01-02,Hard,RR,3,Iga Swiatek,Yulia Putintseva,6-1 6-3,1.0,51.0,11085.0,995.0
United Cup,I,2023-01-02,Hard,RR,3,Magda Linette,Zhibek Kulambayeva,6-2 6-1,48.0,464.0,1030.0,93.0
United Cup,I,2023-01-02,Hard,RR,3,Belinda Bencic,Yulia Putintseva,7-6(0) 6-3,12.0,51.0,2365.0,995.0
United Cup,I,2023-01-02,Hard,RR,3,Jil Teichmann,Zhibek Kulambayeva,6-3 6-2,35.0,464.0,1336.0,93.0
United Cup,I,2023-01-02,Hard,RR,3,Jessica Pegula,Laura Siegemund,6-3 6-2,3.0,176.0,4691.0,368.0
United Cup,I,2023-01-02,Hard,RR,3,Madison Keys,Jule Niemeier,6-2 6-3,11.0,65.0,2417.0,845.0
United Cup,I,2023-01-02,Hard,RR,3,Petra Kvitova,Jessica Pegula,7-6(6) 6-4,16.0,3.0,2097.0,4691.0
United Cup,I,2023-01-02,Hard,RR,3,Madison Keys,Marie Bouzkova,6-4 6-3,11.0,24.0,2417.0,1607.0
United Cup,I,2023-01-02,Hard,RR,3,Petra Kvitova,Laura Siegemund,6-4 6-2,16.0,176.0,2097.0,368.0
United Cup,I,2023-01-02,Hard,RR,3,Marie Bouzkova,Jule Niemeier,6-2 7-5,24.0,65.0,1607.0,845.0
United Cup,I,2023-01-02,Hard,RR,3,Jessica Bouzas Maneiro,Olivia Gadecki,6-2 6-2,193.0,202.0,340.0,326.0
United Cup,I,2023-01-02,Hard,RR,3,Nuria Parrizas Diaz,Maddison Inglis,6-1 6-3,70.0,179.0,802.0,363.0
United Cup,I,2023-01-02,Hard,RR,3,Paula Badosa,Harriet Dart,6-7(6) 7-6(5) 6-1,13.0,98.0,2363.0,635.0
