tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Brisbane,A,2018-12-31,Hard,F,3,Kei Nishikori,Daniil Medvedev,6-4 3-6 6-2,9,16,3590,1977
Brisbane,A,2018-12-31,Hard,SF,3,Daniil Medvedev,Jo-Wilfried Tsonga,7-6(6) 6-2,16,239,1977,200
Brisbane,A,2018-12-31,Hard,SF,3,Kei Nishikori,Jeremy Chardy,6-2 6-2,9,40,3590,1050
Brisbane,A,2018-12-31,Hard,QF,3,Jo-Wilfried Tsonga,Alex De Minaur,6-4 7-6(2),239,31,200,1298
Brisbane,A,2018-12-31,Hard,QF,3,Daniil Medvedev,Milos Raonic,6-7(2) 6-3 6-4,16,18,1977,1855
Brisbane,A,2018-12-31,Hard,QF,3,Jeremy Chardy,Yasutaka Uchiyama,6-4 3-6 7-6(4),40,185,1050,275
Brisbane,A,2018-12-31,Hard,QF,3,Kei Nishikori,Grigor Dimitrov,7-5 7-5,9,19,3590,1835
Brisbane,A,2018-12-31,Hard,R16,3,Jo-Wilfried Tsonga,Taro Daniel,7-6(5) 6-3,239,77,200,691
Brisbane,A,2018-12-31,Hard,R16,3,Alex De Minaur,Jordan Thompson,6-4 6-2,31,72,1298,715
Brisbane,A,2018-12-31,Hard,R16,3,Daniil Medvedev,Andy Murray,7-5 6-2,16,240,1977,200
Brisbane,A,2018-12-31,Hard,R16,3,Milos Raonic,Miomir Kecmanovic,6-3 7-6(2),18,131,1855,433
Brisbane,A,2018-12-31,Hard,R16,3,Jeremy Chardy,Nick Kyrgios,6-7(5) 6-2 6-3,40,35,1050,1125
Brisbane,A,2018-12-31,Hard,R16,3,Yasutaka Uchiyama,Kyle Edmund,7-6(6) 6-4,185,14,275,2150
Brisbane,A,2018-12-31,Hard,R16,3,Grigor Dimitrov,John Millman,6-3 6-4,19,38,1835,1083
Brisbane,A,2018-12-31,Hard,R16,3,Kei Nishikori,Denis Kudla,7-5 6-2,9,63,3590,810
Brisbane,A,2018-12-31,Hard,R32,3,Jo-Wilfried Tsonga,Thanasi Kokkinakis,7-6(6) 6-4,239,146,200,367
Brisbane,A,2018-12-31,Hard,R32,3,Jordan Thompson,Alex Bolt,6-3 6-0,72,154,715,352
Brisbane,A,2018-12-31,Hard,R32,3,Alex De Minaur,Alexei Popyrin,6-2 6-2,31,147,1298,367
Brisbane,A,2018-12-31,Hard,R32,3,Andy Murray,James Duckworth,6-3 6-4,240,234,200,206
Brisbane,A,2018-12-31,Hard,R32,3,Miomir Kecmanovic,Leonardo Mayer,6-3 6-1,131,56,433,895
Brisbane,A,2018-12-31,Hard,R32,3,Milos Raonic,Aljaz Bedene,6-0 6-3,18,67,1855,780
Brisbane,A,2018-12-31,Hard,R32,3,Nick Kyrgios,Ryan Harrison,7-6(5) 5-7 7-6(5),35,62,1125,810
Brisbane,A,2018-12-31,Hard,R32,3,Jeremy Chardy,Jan Lennard Struff,4-6 6-3 6-4,40,57,1050,875
Brisbane,A,2018-12-31,Hard,R32,3,Yasutaka Uchiyama,Ugo Humbert,6-4 7-6(6),185,102,275,572
Brisbane,A,2018-12-31,Hard,R32,3,Grigor Dimitrov,Yoshihito Nishioka,6-3 6-4,19,75,1835,701
Brisbane,A,2018-12-31,Hard,R32,3,John Millman,Tennys Sandgren,7-6(6) 6-7(6) 6-0,38,61,1083,814
Brisbane,A,2018-12-31,Hard,R32,3,Denis Kudla,Taylor Fritz,7-6(5) 6-7(2) 6-4,63,49,810,974
Doha,A,2018-12-31,Hard,F,3,Roberto Bautista Agut,Tomas Berdych,6-4 3-6 6-3,24,71,1605,715
Doha,A,2018-12-31,Hard,SF,3,Roberto Bautista Agut,Novak Djokovic,3-6 7-6(6) 6-4,24,1,1605,9045
Doha,A,2018-12-31,Hard,SF,3,Tomas Berdych,Marco Cecchinato,7-6(6) 6-3,71,20,715,1819
Doha,A,2018-12-31,Hard,QF,3,Novak Djokovic,Nikoloz Basilashvili,4-6 6-3 6-4,1,21,9045,1795
Doha,A,2018-12-31,Hard,QF,3,Roberto Bautista Agut,Stan Wawrinka,6-4 6-4,24,66,1605,785
Doha,A,2018-12-31,Hard,QF,3,Marco Cecchinato,Dusan Lajovic,7-6(2) 6-2,20,48,1819,985
Doha,A,2018-12-31,Hard,QF,3,Tomas Berdych,Pierre Hugues Herbert,6-2 6-4,71,55,715,903
Doha,A,2018-12-31,Hard,R16,3,Novak Djokovic,Marton Fucsovics,4-6 6-4 6-1,1,36,9045,1122
Doha,A,2018-12-31,Hard,R16,3,Nikoloz Basilashvili,Andrey Rublev,6-3 6-4,21,68,1795,760
Doha,A,2018-12-31,Hard,R16,3,Stan Wawrinka,Nicolas Jarry,6-4 7-6(3),66,43,785,1022
Doha,A,2018-12-31,Hard,R16,3,Roberto Bautista Agut,Guillermo Garcia Lopez,6-1 6-4,24,105,1605,543
Doha,A,2018-12-31,Hard,R16,3,Dusan Lajovic,Ricardas Berankis,7-6(4) 0-6 7-5,48,116,985,507
Doha,A,2018-12-31,Hard,R16,3,Marco Cecchinato,Guido Pella,W/O,20,58,1819,860
Doha,A,2018-12-31,Hard,R16,3,Tomas Berdych,Fernando Verdasco,4-6 6-3 7-5,71,28,715,1410
Doha,A,2018-12-31,Hard,R16,3,Pierre Hugues Herbert,Maximilian Marterer,6-3 6-7(6) 7-6(6),55,74,903,706
Doha,A,2018-12-31,Hard,R32,3,Novak Djokovic,Damir Dzumhur,6-1 6-2,1,47,9045,985
Doha,A,2018-12-31,Hard,R32,3,Marton Fucsovics,Marius Copil,6-3 6-2,36,60,1122,823
Doha,A,2018-12-31,Hard,R32,3,Andrey Rublev,Andreas Seppi,7-5 6-1,68,37,760,1106
Doha,A,2018-12-31,Hard,R32,3,Nikoloz Basilashvili,Albert Ramos,6-1 1-6 6-1,21,65,1795,790
Doha,A,2018-12-31,Hard,R32,3,Stan Wawrinka,Karen Khachanov,7-6(7) 6-4,66,11,785,2835
Doha,A,2018-12-31,Hard,R32,3,Nicolas Jarry,Robin Haase,6-7(7) 6-4 7-6(4),43,50,1022,965
