tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Steffi Graf,Carrie Cunningham,6-2 7-5,1,85,300,14
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Erika De Lone,Louise Stacey,6-4 7-5,298,335,1,1
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Leila Meskhi,Laura Golarsa,6-4 6-4,30,53,35,20
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Cecilia Dahlman,Kimberly Kessaris,7-6(5) 6-1,94,157,13,6
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Anke Huber,Maider Laval,6-1 6-1,165,179,5,5
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Elise Burgin,Shaun Stafford,2-6 7-6(7) 6-3,62,50,19,23
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Jo Durie,Pascale Paradis Mangon,7-5 7-6(4),119,129,10,8
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Raffaella Reggi Concato,Justine Hodder,6-1 6-0,22,,43,
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Barbara Paulus,Regina Rajchrtova,6-3 6-1,27,44,36,26
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Nana Smith,Radomira Zrubakova,7-5 6-4,104,33,12,32
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Liz Smylie,Jill Hetherington,6-3 7-5,67,123,18,8
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Beate Reinstadler,Ronni Reis,6-1 6-2,172,100,5,12
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Patty Fendick,Akemi Nishiya,6-1 6-3,34,158,31,6
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Audra Keller,Steffi Menning,3-6 7-6(4) 6-4,156,216,6,3
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Andrea Temesvari,Rennae Stubbs,0-6 6-3 6-2,42,200,27,4
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Jana Novotna,Stacey Martin,6-7(5) 6-0 6-0,11,78,72,15
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Helena Sukova,Tracey Morton Rodgers,6-4 6-3,9,264,80,2
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Natalia Medvedeva,Lise Gregory,6-4 7-5,69,247,17,2
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Sarah Loosemore,Jo Anne Faull,6-3 7-5,288,66,1,18
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Elena Pampoulova,Kristin Godridge,4-6 6-4 6-2,,182,,4
Australian Open,Grand Slam,1990-01-15,Hard,R128,3,Kimiko Date Krumm,Pascale Etchemendy,6-3 7-6(5),90,133,13,7
