tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Adelaide,A,1991-12-30,Hard,R32,3,Goran Ivanisevic,Nicklas Kulti,6-3 6-3,16,80,,
Adelaide,A,1991-12-30,Hard,R32,3,Stefano Pescosolido,Jimmy Arias,6-2 7-6(2),65,63,,
Adelaide,A,1991-12-30,Hard,R32,3,Amos Mansdorf,Grant Doyle,3-6 7-6(5) 6-4,62,730,,
Adelaide,A,1991-12-30,Hard,R32,3,Marc Rosset,Cristiano Caratti,3-6 6-3 6-3,60,42,,
Adelaide,A,1991-12-30,Hard,R32,3,Christo Van Rensburg,Javier Sanchez,7-5 6-7(4) 7-6(5),68,32,,
Adelaide,A,1991-12-30,Hard,R32,3,Rodolphe Gilbert,Gianluca Pozzi,6-3 3-6 7-6(5),92,76,,
Adelaide,A,1991-12-30,Hard,R32,3,Karsten Braasch,Magnus Larsson,6-2 6-4,146,61,,
Adelaide,A,1991-12-30,Hard,R32,3,Bryan Shelton,Thomas Muster,6-3 4-6 7-6(1),72,35,,
Adelaide,A,1991-12-30,Hard,R32,3,Carl Uwe Steeb,Renzo Furlan,6-1 6-4,38,52,,
Adelaide,A,1991-12-30,Hard,R32,3,Sandon Stolle,Markus Zoecke,6-7(3) 6-2 6-4,156,57,,
Adelaide,A,1991-12-30,Hard,R32,3,Thomas Enqvist,Axel Finnberg,3-6 6-1 6-2,231,398,,
Adelaide,A,1991-12-30,Hard,R32,3,Horst Skoff,Carl Limberger,6-3 6-3,33,211,,
Adelaide,A,1991-12-30,Hard,R32,3,Olivier Delaitre,Arne Thoms,6-7(2) 6-3 6-2,39,165,,
Adelaide,A,1991-12-30,Hard,R32,3,Mark Woodforde,Jason Stoltenberg,6-2 7-6(3),88,75,,
Adelaide,A,1991-12-30,Hard,R32,3,Christian Bergstrom,Simon Youl,6-3 6-4,44,140,,
Adelaide,A,1991-12-30,Hard,R32,3,John Fitzgerald,Jan Siemerink,6-2 7-6(3),205,26,,
Adelaide,A,1991-12-30,Hard,R16,3,Goran Ivanisevic,Stefano Pescosolido,6-4 6-3,16,65,,
Adelaide,A,1991-12-30,Hard,R16,3,Marc Rosset,Amos Mansdorf,3-6 6-3 6-2,60,62,,
Adelaide,A,1991-12-30,Hard,R16,3,Rodolphe Gilbert,Christo Van Rensburg,6-4 6-3,92,68,,
Adelaide,A,1991-12-30,Hard,R16,3,Bryan Shelton,Karsten Braasch,7-6(5) 6-3,72,146,,
Adelaide,A,1991-12-30,Hard,R16,3,Carl Uwe Steeb,Sandon Stolle,4-6 6-2 6-3,38,156,,
Adelaide,A,1991-12-30,Hard,R16,3,Thomas Enqvist,Horst Skoff,6-3 1-6 6-3,231,33,,
Adelaide,A,1991-12-30,Hard,R16,3,Olivier Delaitre,Mark Woodforde,6-4 6-4,39,88,,
Adelaide,A,1991-12-30,Hard,R16,3,Christian Bergstrom,John Fitzgerald,6-2 6-2,44,205,,
Adelaide,A,1991-12-30,Hard,QF,3,Goran Ivanisevic,Marc Rosset,6-4 7-6(4),16,60,,
Adelaide,A,1991-12-30,Hard,QF,3,Bryan Shelton,Rodolphe Gilbert,7-5 6-4,72,92,,
Adelaide,A,1991-12-30,Hard,QF,3,Carl Uwe Steeb,Thomas Enqvist,7-6(5) 7-6(4),38,231,,
Adelaide,A,1991-12-30,Hard,QF,3,Christian Bergstrom,Olivier Delaitre,6-1 6-3,44,39,,
Adelaide,A,1991-12-30,Hard,SF,3,Goran Ivanisevic,Bryan Shelton,6-4 6-2,16,72,,
Adelaide,A,1991-12-30,Hard,SF,3,Christian Bergstrom,Carl Uwe Steeb,7-6(7) 6-4,44,38,,
Adelaide,A,1991-12-30,Hard,F,3,Goran Ivanisevic,Christian Bergstrom,1-6 7-6(5) 6-4,16,44,,
Wellington,A,1991-12-30,Hard,R32,3,Alexander Volkov,Jacco Eltingh,6-4 6-4,25,114,,
Wellington,A,1991-12-30,Hard,R32,3,Gilad Bloom,David Engel,6-2 6-4,125,149,,
Wellington,A,1991-12-30,Hard,R32,3,Byron Black,Chuck Adams,6-2 6-3,123,117,,
Wellington,A,1991-12-30,Hard,R32,3,Libor Nemecek,Jean Philippe Fleurian,6-3 6-0,210,73,,
Wellington,A,1991-12-30,Hard,R32,3,Malivai Washington,Dimitri Poliakov,6-4 6-3,50,103,,
Wellington,A,1991-12-30,Hard,R32,3,Andrei Olhovskiy,Marian Vajda,7-6(4) 7-5,136,97,,
Wellington,A,1991-12-30,Hard,R32,3,Brett Steven,Michiel Schapers,6-3 6-1,226,85,,
Wellington,A,1991-12-30,Hard,R32,3,Diego Nargiso,Jaime Oncins,6-1 0-6 6-4,109,64,,
Wellington,A,1991-12-30,Hard,R32,3,Lars Koslowski,Mark Koevermans,7-6(7) 6-4,89,71,,
Wellington,A,1991-12-30,Hard,R32,3,Tomas Anzari,Fernando Roese,6-3 6-3,174,100,,
Wellington,A,1991-12-30,Hard,R32,3,Kelly Evernden,James Greenhalgh,6-4 6-1,193,1106,,2
Wellington,A,1991-12-30,Hard,R32,3,Wayne Ferreira,Richard Fromberg,7-6(3) 7-5,41,95,,
Wellington,A,1991-12-30,Hard,R32,3,Jeff Tarango,Lars Jonsson,6-2 6-2,106,78,,
Wellington,A,1991-12-30,Hard,R32,3,Veli Paloheimo,Shelby Cannon,6-3 6-3,98,969,,
Wellington,A,1991-12-30,Hard,R32,3,Jonathan Stark,Patrick Baur,6-1 6-3,243,82,,
Wellington,A,1991-12-30,Hard,R32,3,Paul Haarhuis,Bart Wuyts,6-3 6-4,37,90,,
Wellington,A,1991-12-30,Hard,R16,3,Alexander Volkov,Gilad Bloom,7-6(4) 6-4,25,125,,
Wellington,A,1991-12-30,Hard,R16,3,Libor Nemecek,Byron Black,6-1 7-6(5),210,123,,
Wellington,A,1991-12-30,Hard,R16,3,Malivai Washington,Andrei Olhovskiy,6-1 6-4,50,136,,
Wellington,A,1991-12-30,Hard,R16,3,Diego Nargiso,Brett Steven,7-5 6-2,109,226,,
Wellington,A,1991-12-30,Hard,R16,3,Lars Koslowski,Tomas Anzari,6-4 7-5,89,174,,
Wellington,A,1991-12-30,Hard,R16,3,Kelly Evernden,Wayne Ferreira,6-4 6-2,193,41,,
