tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Brisbane,A,2016-01-04,Hard,R32,3,Mikhail Kukushkin,Denis Istomin,6-2 7-5,65,61,762,781
Brisbane,A,2016-01-04,Hard,R32,3,Radek Stepanek,Dusan Lajovic,6-0 6-3,197,76,252,678
Brisbane,A,2016-01-04,Hard,R32,3,Bernard Tomic,Nicolas Mahut,6-4 6-3,18,71,1675,710
Brisbane,A,2016-01-04,Hard,R32,3,Ivan Dodig,Oliver Anderson,6-3 6-2,87,813,636,25
Brisbane,A,2016-01-04,Hard,R32,3,Lucas Pouille,Yoshihito Nishioka,4-6 6-3 7-5,78,117,672,495
Brisbane,A,2016-01-04,Hard,R32,3,David Goffin,Thomaz Bellucci,6-4 6-4,16,37,1880,1105
Brisbane,A,2016-01-04,Hard,R32,3,Dominic Thiem,James Duckworth,3-6 6-4 6-3,20,120,1600,485
Brisbane,A,2016-01-04,Hard,R32,3,Denis Kudla,John Patrick Smith,4-6 6-3 6-2,69,129,719,459
Brisbane,A,2016-01-04,Hard,R32,3,Hyeon Chung,Sam Groth,7-6(8) 6-4,51,60,817,782
Brisbane,A,2016-01-04,Hard,R32,3,Grigor Dimitrov,Gilles Simon,6-3 7-6(10),28,15,1360,2145
Brisbane,A,2016-01-04,Hard,R32,3,Viktor Troicki,Steve Johnson,7-6(3) 6-1,22,32,1487,1240
Brisbane,A,2016-01-04,Hard,R32,3,Tobias Kamke,Benjamin Mitchell,6-2 6-4,277,231,185,225
Brisbane,A,2016-01-04,Hard,R16,3,Kei Nishikori,Mikhail Kukushkin,6-3 6-4,8,65,4235,762
Brisbane,A,2016-01-04,Hard,R16,3,Bernard Tomic,Radek Stepanek,7-6(6) 4-6 7-6(4),18,197,1675,252
Brisbane,A,2016-01-04,Hard,R16,3,Milos Raonic,Ivan Dodig,6-7(2) 6-1 6-4,14,87,2170,636
Brisbane,A,2016-01-04,Hard,R16,3,Lucas Pouille,David Goffin,7-6(5) 4-6 6-3,78,16,672,1880
Brisbane,A,2016-01-04,Hard,R16,3,Dominic Thiem,Denis Kudla,6-3 6-2,20,69,1600,719
Brisbane,A,2016-01-04,Hard,R16,3,Marin Cilic,Hyeon Chung,7-5 7-6(3),13,51,2405,817
Brisbane,A,2016-01-04,Hard,R16,3,Grigor Dimitrov,Viktor Troicki,5-7 7-6(6) 6-2,28,22,1360,1487
Brisbane,A,2016-01-04,Hard,R16,3,Roger Federer,Tobias Kamke,6-2 6-1,3,277,8265,185
