tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Fed Cup WG QF: USA vs ITA,D,1986-07-20,Clay,RR,3,Sandra Cecchini,Chris Evert,3-6 6-4 6-3,53,2,,
Fed Cup WG QF: USA vs ITA,D,1986-07-20,Clay,RR,3,Martina Navratilova,Raffaella Reggi Concato,6-2 6-4,1,28,,
Fed Cup WG R2: YUG vs ITA,D,1986-07-20,Clay,RR,3,Sandra Cecchini,Karmen Skulj,6-7(6) 7-6(6) 6-3,53,,,
Fed Cup WG R2: YUG vs ITA,D,1986-07-20,Clay,RR,3,Raffaella Reggi Concato,Sabrina Goles,6-4 7-5,28,36,,
Fed Cup WG R1: NZL vs ITA,D,1986-07-20,Clay,RR,3,Laura Garrone,Julie Richardson,6-1 6-1,41,155,,
Fed Cup WG R1: NZL vs ITA,D,1986-07-20,Clay,RR,3,Raffaella Reggi Concato,Belinda Cordwell,6-3 6-4,28,131,,
Fed Cup WG ConR: FIN vs ISR,D,1986-07-20,Clay,RR,3,Dalia Koriat,Maija Suonpaa,6-0 6-3,,,,
Fed Cup WG ConR: FIN vs ISR,D,1986-07-20,Clay,RR,3,Petra Thoren,Ilana Berger,6-1 6-2,,,,
Fed Cup WG ConR: IRL vs NOR,D,1986-07-20,Clay,RR,3,Astrid Sunde,Siobhan Nicholson,6-1 6-4,,,,
Fed Cup WG ConR: IRL vs NOR,D,1986-07-20,Clay,RR,3,Jennifer Thornton,Amy Jonsson,6-3 3-6 6-4,,,,
Fed Cup WG R2: FRG vs BRA,D,1986-07-20,Clay,RR,3,Neige Dias,Claudia Kohde Kilsch,6-2 6-4,,5,,
Fed Cup WG R2: FRG vs BRA,D,1986-07-20,Clay,RR,3,Steffi Graf,Patricia Medrado,6-0 6-2,3,,,
Fed Cup WG PO: ROU vs IRL,D,1986-07-20,Clay,RR,3,Teodora Tache,Siobhan Nicholson,6-1 6-1,,,,
Fed Cup WG PO: ROU vs IRL,D,1986-07-20,Clay,RR,3,Daniela Moise,Jennifer Thornton,4-6 6-1 6-0,,,,
Fed Cup WG R1: BRA vs ROU,D,1986-07-20,Clay,RR,3,Neige Dias,Teodora Tache,7-6(3) 6-3,,,,
Fed Cup WG R1: BRA vs ROU,D,1986-07-20,Clay,RR,3,Daniela Moise,Patricia Medrado,6-3 6-2,,,,
Fed Cup WG R2: DEN vs AUS,D,1986-07-20,Clay,RR,3,Anne Minter,Lone Vandborg,6-1 6-1,91,,,
Fed Cup WG R2: DEN vs AUS,D,1986-07-20,Clay,RR,3,Tine Scheuer Larsen,Liz Smylie,6-1 6-0,47,79,,
Fed Cup WG R1: EGY vs KOR,D,1986-07-20,Clay,RR,3,Jeom Re Park,Shahira Tawfik,6-0 6-0,,,,
Fed Cup WG R1: EGY vs KOR,D,1986-07-20,Clay,RR,3,Jeong Soon Lee,Anjy Fahmy,6-0 6-1,,,,
Fed Cup WG ConR: MEX vs LUX,D,1986-07-20,Clay,RR,3,Ginette Huberty,Monica Munoz,1-6 7-5 6-4,,,,
Fed Cup WG ConR: MEX vs LUX,D,1986-07-20,Clay,RR,3,Karin Kschwendt,Claudia Hernandez Salas,6-3 6-4,,,,
Fed Cup WG ConR: NED vs LUX,D,1986-07-20,Clay,RR,3,Hellas Ter Riet,Ginette Huberty,6-0 6-2,169,,,
Fed Cup WG ConR: NED vs LUX,D,1986-07-20,Clay,RR,3,Nanette Schutte,Karin Kschwendt,4-6 6-4 6-3,,,,
Fed Cup WG PO: BEL vs FIN,D,1986-07-20,Clay,RR,3,Sandra Wasserman,Petra Thoren,6-2 6-3,,,,
Fed Cup WG PO: BEL vs FIN,D,1986-07-20,Clay,RR,3,Ann Devries,Anne Aallonen,6-2 3-6 6-0,,,,
Fed Cup WG PO: CHI vs INA,D,1986-07-20,Clay,RR,3,Yayuk Basuki,Natalie Rodriguez,7-6(8) 6-2,,,,
Fed Cup WG PO: CHI vs INA,D,1986-07-20,Clay,RR,3,Suzanna Anggarkusuma,Paulina Sepulveda,6-3 6-2,,,,
Fed Cup WG PO: MEX vs POL,D,1986-07-20,Clay,RR,3,Ewa Zerdecka,Monica Munoz,6-0 6-2,,,,
Fed Cup WG PO: MEX vs POL,D,1986-07-20,Clay,RR,3,Monika Waniek,Claudia Hernandez Salas,6-4 2-6 6-4,,,,
Fed Cup WG R1: JPN vs AUT,D,1986-07-20,Clay,RR,3,Judith Wiesner,Masako Yanagi,0-6 6-2 7-5,232,116,,
Fed Cup WG R1: JPN vs AUT,D,1986-07-20,Clay,RR,3,Petra Huber,Etsuko Inoue,6-3 6-4,65,71,,
Fed Cup WG R1: NED vs CAN,D,1986-07-20,Clay,RR,3,Hellas Ter Riet,Helen Kelesi,6-2 7-6(5),169,29,,
Fed Cup WG R1: NED vs CAN,D,1986-07-20,Clay,RR,3,Carling Bassett Seguso,Marianne Van Der Torre,6-2 6-0,13,,,
