tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Guaruja,A,1982-01-18,Clay,R32,3,Raul Ramirez,Renato Joaquim,7-6 6-1,34,,,
Guaruja,A,1982-01-18,Clay,R32,3,Marko Ostoja,Hans Peter Kandler,7-5 6-0,,,,
Guaruja,A,1982-01-18,Clay,R32,3,Pablo Arraya,Peter Feigl,7-5 6-7 4-3 RET,90,,,
Guaruja,A,1982-01-18,Clay,R32,3,Van Winitsky,Angel Gimenez,6-2 7-5,46,91,,
Guaruja,A,1982-01-18,Clay,R32,3,Thomaz Koch,Pat Dupre,6-4 6-4,,44,,
Guaruja,A,1982-01-18,Clay,R32,3,Marcos Hocevar,Ney Keller,2-6 6-0 6-4,,,,
Guaruja,A,1982-01-18,Clay,R32,3,Claudio Panatta,Alejandro Ganzabal,7-5 6-0,,,,
Guaruja,A,1982-01-18,Clay,R32,3,Kim Warwick,Cassio Motta,6-2 6-2,80,,,
Guaruja,A,1982-01-18,Clay,R32,3,Phil Dent,Joao Soares,6-4 6-1,63,96,,
Guaruja,A,1982-01-18,Clay,R32,3,Ivan Dupasquier,Paul Torre,6-4 3-6 6-4,,,,
Guaruja,A,1982-01-18,Clay,R32,3,Julio Goes,Guillermo Aubone,6-4 6-1,,,,
Guaruja,A,1982-01-18,Clay,R32,3,Manuel Orantes,Javier Restrepo,6-1 6-3,45,,,
Guaruja,A,1982-01-18,Clay,R32,3,Stefan Simonsson,Gianni Ocleppo,3-2 RET,,77,,
Guaruja,A,1982-01-18,Clay,R32,3,Damir Keretic,Givaldo Barbosa,3-6 6-1 6-3,,,,
Guaruja,A,1982-01-18,Clay,R32,3,Zoltan Kuharszky,Georges Goven,7-6 6-1,,,,
Guaruja,A,1982-01-18,Clay,R32,3,Carlos Kirmayr,Kjell Johansson,6-3 6-1,40,,,
Guaruja,A,1982-01-18,Clay,R16,3,Raul Ramirez,Marko Ostoja,6-0 6-1,34,,,
Guaruja,A,1982-01-18,Clay,R16,3,Van Winitsky,Pablo Arraya,7-6 6-2,46,90,,
Guaruja,A,1982-01-18,Clay,R16,3,Marcos Hocevar,Thomaz Koch,4-6 6-3 6-0,,,,
