tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Fed Cup WG R1: FRA vs NZL,D,1985-10-06,Hard,RR,3,Nathalie Tauziat,Julie Richardson,3-6 6-3 6-2,135,160,,
Fed Cup WG R1: FRA vs NZL,D,1985-10-06,Hard,RR,3,Belinda Cordwell,Pascale Paradis Mangon,6-3 6-2,,33,,
Fed Cup WG R1: JPN vs AUT,D,1985-10-06,Hard,RR,3,Masako Yanagi,Barbara Pollet,6-4 6-3,,,,
Fed Cup WG R1: JPN vs AUT,D,1985-10-06,Hard,RR,3,Etsuko Inoue,Petra Huber,7-5 6-7(3) 6-2,,,,
Fed Cup WG ConR: KOR vs PHI,D,1985-10-06,Hard,RR,3,Soo Ok Kim,Jennifer Saberon,6-0 6-2,,,,
Fed Cup WG ConR: KOR vs PHI,D,1985-10-06,Hard,RR,3,Jeong Soon Lee,Dyan Castillejo,6-3 6-3,,,,
Fed Cup WG ConR: SWE vs KOR,D,1985-10-06,Hard,RR,3,Soo Ok Kim,Maria Lindstrom,6-2 7-6(2),,,,
Fed Cup WG ConR: SWE vs KOR,D,1985-10-06,Hard,RR,3,Catarina Lindqvist Ryan,Jeong Soon Lee,6-3 6-2,,,,
Fed Cup WG ConR: URS vs FRA,D,1985-10-06,Hard,RR,3,Nathalie Tauziat,Natalia Egorova,5-7 6-4 6-4,135,,,
Fed Cup WG ConR: URS vs FRA,D,1985-10-06,Hard,RR,3,Larisa Savchenko,Isabelle Demongeot,7-5 6-2,80,120,,
Fed Cup WG ConR: KOR vs URS,D,1985-10-06,Hard,RR,3,Natalia Egorova,Soo Ok Kim,6-0 7-5,,,,
Fed Cup WG ConR: KOR vs URS,D,1985-10-06,Hard,RR,3,Larisa Savchenko,Jeong Soon Lee,7-5 6-2,80,,,
Fed Cup WG R1: CAN vs SWE,D,1985-10-06,Hard,RR,3,Jane Young,Carina Karlsson,7-5 6-1,,,,
Fed Cup WG R1: CAN vs SWE,D,1985-10-06,Hard,RR,3,Carling Bassett Seguso,Catarina Lindqvist Ryan,6-4 6-3,,,,
Fed Cup WG PO: KOR vs PHI,D,1985-10-06,Hard,RR,3,Jeong Soon Lee,Jennifer Saberon,6-3 6-2,,,,
